id,sku,price,description,url,url_pic
134117829,134117837,4026.99,"Notebook Gamer C300 8ª Intel Core i3 8GB (Geforce MX150 com 2GB) 1TB W10 15,6&quot; Preto - 2AM",https://www.americanas.com.br/produto/134117829/notebook-gamer-c300-8-intel-core-i3-8gb-geforce-mx150-com-2gb-1tb-w10-15-6-preto-2am,https://images-americanas.b2w.io/produtos/01/00/offers/01/00/item/134117/8/134117829SZ.jpg
133829461,133829470,4805.99,"Notebook Inspiron I15-5570-B50C Intel Core 8 i7 8GB (AMD Radeon 530 com 4GB) 1TB 128SSD 15,6&quot; W10 Prata - Dell",https://www.americanas.com.br/produto/133829461/notebook-inspiron-i15-5570-b50c-intel-core-8-i7-8gb-amd-radeon-530-com-4gb-1tb-128ssd-15-6-w10-prata-dell,https://images-americanas.b2w.io/produtos/01/00/item/133829/4/133829461SZ.jpg
125819888,125819896,119.99,"Mochila para Notebook Multilaser High School Nylon Azul - Até 15,6&quot;",https://www.americanas.com.br/produto/125819888/mochila-para-notebook-multilaser-high-school-nylon-azul-ate-15-6-,https://images-americanas.b2w.io/produtos/01/00/item/125819/8/125819888SZ.jpg
134117861,134117870,4442.99,"Notebook E500 8ª Intel Core i5 8GB (Geforce GTX1050 com 4GB) 1TB Tela IPS Full HD Shell EFI 15,6&quot; Preto - 2AM",https://www.americanas.com.br/produto/134117861/notebook-e500-8-intel-core-i5-8gb-geforce-gtx1050-com-4gb-1tb-tela-ips-full-hd-shell-efi-15-6-preto-2am,https://images-americanas.b2w.io/produtos/01/00/offers/01/00/item/134117/8/134117861_1GG.jpg
134117888,134117896,7302.99,"Notebook Gamer H700 8ª Intel Core i7 16GB (Geforce GTX1060 com 6GB) 1TB Windows 10 15,6&quot; Preto - 2AM",https://www.americanas.com.br/produto/134117888/notebook-gamer-h700-8-intel-core-i7-16gb-geforce-gtx1060-com-6gb-1tb-windows-10-15-6-preto-2am,https://images-americanas.b2w.io/produtos/01/00/offers/01/00/item/134117/8/134117888_1GG.jpg
125596506,125596514,12202.99,"Notebook Aorus X3 Plus Game Intel Core i7 16GB + 512GB SSD em HAID 0 13,9&quot; QHD + GTX 870 6GB (Dedicada) Windows 8,1 - Preto",https://www.americanas.com.br/produto/125596506/notebook-aorus-x3-plus-game-intel-core-i7-16gb-512gb-ssd-em-haid-0-13-9-qhd-gtx-870-6gb-dedicada-windows-8-1-preto,https://images-americanas.b2w.io/produtos/01/00/item/125596/5/125596506SZ.jpg
134166743,134166743,2699.99,Notebook Ideapad 330 8ª Intel Core I5 4GB 1TB W10 15.6&quot; HD Branco - Lenovo + Microsoft Office Home And Student 2019,https://www.americanas.com.br/produto/134166743/notebook-ideapad-330-8-intel-core-i5-4gb-1tb-w10-15.6-hd-branco-lenovo-microsoft-office-home-and-student-2019,https://images-americanas.b2w.io/produtos/01/00/offers/01/00/item/134166/7/134166743_1GG.jpg
134166701,134166701,2199.99,Notebook Ideapad 320 Intel Core i3 4GB 500GB HD 14&#039;&#039; Branco W10 - Lenovo + Microsoft Office Home And Student 2019,https://www.americanas.com.br/produto/134166701/notebook-ideapad-320-intel-core-i3-4gb-500gb-hd-14-branco-w10-lenovo-microsoft-office-home-and-student-2019,https://images-americanas.b2w.io/produtos/01/00/offers/01/00/item/134166/7/134166701SZ.jpg
110259005,110259013,649.99,"Mochila para Notebook até 15,4&quot; com Rodinhas e Compartimento para Roupas - Vermelho - Sumdex",https://www.americanas.com.br/produto/110259005/mochila-para-notebook-ate-15-4-com-rodinhas-e-compartimento-para-roupas-vermelho-sumdex,https://images-americanas.b2w.io/produtos/01/00/item/110259/0/110259005SZ.jpg
134166719,134166719,3599.99,"Notebook Inspiron I15-3576-A60C Intel Core 8 i5 8GB (AMD Radeon 520 com 2GB) 1TB LED HD 15,6&quot; W10 Cinza -  Dell + Microsoft Office Home And Student 2019",https://www.americanas.com.br/produto/134166719/notebook-inspiron-i15-3576-a60c-intel-core-8-i5-8gb-amd-radeon-520-com-2gb-1tb-led-hd-15-6-w10-cinza-dell-microsoft-office-home-and-student-2019,https://images-americanas.b2w.io/produtos/01/00/offers/01/00/item/134166/7/134166719SZ.jpg
129313403,129313411,219.99,"Mochila para Notebook Stern Mustang Azul Até 15,6&quot;",https://www.americanas.com.br/produto/129313403/mochila-para-notebook-stern-mustang-azul-ate-15-6-,https://images-americanas.b2w.io/produtos/01/00/item/129313/4/129313403SZ.jpg
125918261,125918270,129.99,Mochila para Notebook JWorld Oz Poliéster Lilás - Até 15.4&#039;&#039;,https://www.americanas.com.br/produto/125918261/mochila-para-notebook-jworld-oz-poliester-lilas-ate-15.4-,https://images-americanas.b2w.io/produtos/01/00/item/125918/2/125918261SZ.jpg
129316065,129316073,299.99,"Mochila para Notebook Stern Daytona Preto Até 15,6&quot;",https://www.americanas.com.br/produto/129316065/mochila-para-notebook-stern-daytona-preto-ate-15-6-,https://images-americanas.b2w.io/produtos/01/00/item/129316/0/129316065SZ.jpg
120007637,,,Mochila para Notebook Targus Strata Poléster Azul - Até 15.6&quot;,https://www.americanas.com.br/produto/120007637/mochila-para-notebook-targus-strata-polester-azul-ate-15.6-,https://images-americanas.b2w.io/produtos/01/00/item/120007/6/120007637SZ.jpg
125597349,125597357,9489.99,Notebook Gigabyte P35G v2 Game Intel Core i7 16GB 128GB SSD 1TB + DVDRW 15.6&quot; FHD GTX860M 4GB (Dedicada) Windows 8.1 - Preto,https://www.americanas.com.br/produto/125597349/notebook-gigabyte-p35g-v2-game-intel-core-i7-16gb-128gb-ssd-1tb-dvdrw-15.6-fhd-gtx860m-4gb-dedicada-windows-8.1-preto,https://images-americanas.b2w.io/produtos/01/00/item/125597/3/125597349SZ.jpg
125596346,125596354,9134.99,Notebook Gigabyte P34G v2 Game Intel Core i7 128GB SSD + 1TB 14&quot; GTX860M 4GB (Dedicada) Windows 8.1 - Preto,https://www.americanas.com.br/produto/125596346/notebook-gigabyte-p34g-v2-game-intel-core-i7-128gb-ssd-1tb-14-gtx860m-4gb-dedicada-windows-8.1-preto,https://images-americanas.b2w.io/produtos/01/00/item/125596/3/125596346SZ.jpg
129150860,129150878,129.99,Pasta para Notebook PT10751 Preta - Seanite,https://www.americanas.com.br/produto/129150860/pasta-para-notebook-pt10751-preta-seanite,https://images-americanas.b2w.io/produtos/01/00/item/129150/8/129150860SZ.jpg
129313294,129313307,319.99,"Mochila para Notebook Stern Striker Até 15,6&quot;",https://www.americanas.com.br/produto/129313294/mochila-para-notebook-stern-striker-ate-15-6-,https://images-americanas.b2w.io/produtos/01/00/item/129313/2/129313294SZ.jpg
127246761,127246770,179.99,Mochila Para Notebook Sanya Top Executive Alça com Cabo de Aço Vermelha,https://www.americanas.com.br/produto/127246761/mochila-para-notebook-sanya-top-executive-alca-com-cabo-de-aco-vermelha,https://images-americanas.b2w.io/produtos/01/00/item/127246/7/127246761_1GG.jpg
120935134,120935142,349.99,Pasta para NoteBook 41446 - Primicia,https://www.americanas.com.br/produto/120935134/pasta-para-notebook-41446-primicia,https://images-americanas.b2w.io/produtos/01/00/item/120935/1/120935134_1GG.jpg
129313446,129313454,329.99,Mochila para Notebook Stern Outback Preto Até 17&quot;,https://www.americanas.com.br/produto/129313446/mochila-para-notebook-stern-outback-preto-ate-17-,https://images-americanas.b2w.io/produtos/01/00/item/129313/4/129313446SZ.jpg
120935118,120935126,319.99,Pasta para NoteBook 41445 - Primicia,https://www.americanas.com.br/produto/120935118/pasta-para-notebook-41445-primicia,https://images-americanas.b2w.io/produtos/01/00/item/120935/1/120935118_1GG.jpg
129097261,129097270,449.99,"Mochila para Notebook Case Logic Griffith Park Vermelha - Até 15,6&quot;",https://www.americanas.com.br/produto/129097261/mochila-para-notebook-case-logic-griffith-park-vermelha-ate-15-6-,https://images-americanas.b2w.io/produtos/01/00/item/129097/2/129097261SZ.jpg
129316014,129316022,289.99,"Mochila para Notebook Stern Warrior Azul Até 15,6&quot;",https://www.americanas.com.br/produto/129316014/mochila-para-notebook-stern-warrior-azul-ate-15-6-,https://images-americanas.b2w.io/produtos/01/00/item/129316/0/129316014SZ.jpg
122999852,122999861,1774.99,Pasta para Notebook 15&#039;&#039; Pinckney Cinza Tumi,https://www.americanas.com.br/produto/122999852/pasta-para-notebook-15-pinckney-cinza-tumi,https://images-americanas.b2w.io/produtos/01/00/item/122999/8/122999852_1GG.jpg
6831090,6831091,159.99,Mini Notebook Case 7&quot;/9&quot; White - Sumdex,https://www.americanas.com.br/produto/6831090/mini-notebook-case-7-9-white-sumdex,https://images-americanas.b2w.io/produtos/01/00/item/6831/0/6831090_1GG.jpg
6831088,6831089,119.99,Mini Notebook Case 7&quot; 9&quot; Black - Sumdex,https://www.americanas.com.br/produto/6831088/mini-notebook-case-7-9-black-sumdex,https://images-americanas.b2w.io/produtos/01/00/offers/01/00/item/6831/0/6831088_1gg.jpg
6735087,6735088,259.99,Bolsa p/ Notebook 15.4&quot; Feminina Nylon Vermelha/Marrom - Targus,https://www.americanas.com.br/produto/6735087/bolsa-p-notebook-15.4-feminina-nylon-vermelha-marrom-targus,
7173657,,,Skin para Notebook 17&quot; - Futebol - Skin For Fun,https://www.americanas.com.br/produto/7173657/skin-para-notebook-17-futebol-skin-for-fun,
120786909,120786917,94.99,"Mochila Esportiva de Costas para Notebook Luxcel Poliéster Fiorucci - Até 15,6 Polegadas",https://www.americanas.com.br/produto/120786909/mochila-esportiva-de-costas-para-notebook-luxcel-poliester-fiorucci-ate-15-6-polegadas,https://images-americanas.b2w.io/produtos/01/00/item/120786/9/120786909SZ.jpg
111618250,111618268,11.9,Luva Para Netbook Bonanova 10 - Vermelha - Bolsarium Barcelona,https://www.americanas.com.br/produto/111618250/luva-para-netbook-bonanova-10-vermelha-bolsarium-barcelona,https://images-americanas.b2w.io/produtos/01/00/item/111618/2/111618250SZ.jpg
6994675,,,Hoodie Laptop Case 7-10&quot; Preto - Built NY,https://www.americanas.com.br/produto/6994675/hoodie-laptop-case-7-10-preto-built-ny,
125919459,125919467,139.99,Mochila para Laptop Jworld Oz em Poliéster Vermelha - Até 15.4&quot;,https://www.americanas.com.br/produto/125919459/mochila-para-laptop-jworld-oz-em-poliester-vermelha-ate-15.4-,https://images-americanas.b2w.io/produtos/01/00/item/125919/4/125919459SZ.jpg
7284818,7284823,149.99,Bolsa para Notebook Messenger 7-15&quot; - Vax Barcelona,https://www.americanas.com.br/produto/7284818/bolsa-para-notebook-messenger-7-15-vax-barcelona,https://images-americanas.b2w.io/produtos/01/00/item/7284/8/7284818SZ.jpg
125863248,125863256,59,Bolsa Feminina  Multilaser para Notebook 14 Rosa,https://www.americanas.com.br/produto/125863248/bolsa-feminina-multilaser-para-notebook-14-rosa,https://images-americanas.b2w.io/produtos/01/00/item/125863/2/125863248SZ.jpg
7173521,,,"Skin para Notebook 11&quot; a 13,3&quot; - Futebol - Skin For Fun",https://www.americanas.com.br/produto/7173521/skin-para-notebook-11-a-13-3-futebol-skin-for-fun,
7411934,7411935,99.99,Case p/ Notebook 10&quot; VAIO - Pink - Sony,https://www.americanas.com.br/produto/7411934/case-p-notebook-10-vaio-pink-sony,https://images-americanas.b2w.io/produtos/01/00/item/7411/9/7411934SZ.jpg
125863598,125863601,139.99,Bolsa Feminina  Multilaser para Notebook 14 Vermelho,https://www.americanas.com.br/produto/125863598/bolsa-feminina-multilaser-para-notebook-14-vermelho,https://images-americanas.b2w.io/produtos/01/00/item/125863/5/125863598SZ.jpg
124940230,124940248,39.99,Capa para Netbook Até 10&quot; Ziper Love Punk - Uatt?,https://www.americanas.com.br/produto/124940230/capa-para-netbook-ate-10-ziper-love-punk-uatt-,https://images-americanas.b2w.io/produtos/01/00/item/124940/2/124940230_1GG.jpg
342424,342425,159.99,Carregador AC p/ Notebooks HP Família ZE2400 e DV1300 - AA-C14 - Battery-Biz,https://www.americanas.com.br/produto/342424/carregador-ac-p-notebooks-hp-familia-ze2400-e-dv1300-aa-c14-battery-biz,
111618217,111618225,11.9,Luva Para Netbook Bonanova 10 - Violeta - Bolsarium Barcelona,https://www.americanas.com.br/produto/111618217/luva-para-netbook-bonanova-10-violeta-bolsarium-barcelona,https://images-americanas.b2w.io/produtos/01/00/item/111618/2/111618217_1GG.jpg
120786706,,,"Mochila Esportiva de Costas para Notebook Luxcel Poliéster Snoopy - Até 15,6 Polegadas",https://www.americanas.com.br/produto/120786706/mochila-esportiva-de-costas-para-notebook-luxcel-poliester-snoopy-ate-15-6-polegadas,https://images-americanas.b2w.io/produtos/01/00/item/120786/7/120786706SZ.jpg
7173508,,,"Skin para Netbook 7&quot; a 10,2&quot; - Special Dates - Copa do Mundo - Skin For Fun",https://www.americanas.com.br/produto/7173508/skin-para-netbook-7-a-10-2-special-dates-copa-do-mundo-skin-for-fun,
7023656,7023657,69.99,"Capa Protetora Netbook até 10,2&quot; - HP - Soft",https://www.americanas.com.br/produto/7023656/capa-protetora-netbook-ate-10-2-hp-soft,
111618233,111618241,11.9,Luva Para Netbook Bonanova 10 - Oliva - Bolsarium Barcelona,https://www.americanas.com.br/produto/111618233/luva-para-netbook-bonanova-10-oliva-bolsarium-barcelona,https://images-americanas.b2w.io/produtos/01/00/item/111618/2/111618233_1GG.jpg
124940272,124940281,41.99,Capa para Netbook Até 10&quot; Esse é o Cara - Uatt?,https://www.americanas.com.br/produto/124940272/capa-para-netbook-ate-10-esse-e-o-cara-uatt-,https://images-americanas.b2w.io/produtos/01/00/item/124940/2/124940272_1GG.jpg
359069,108349319,229.99,Maleta 3x1 Conversível Impulse Tech Now p/ Notebook 15.4&quot; - Preta - Sumdex,https://www.americanas.com.br/produto/359069/maleta-3x1-conversivel-impulse-tech-now-p-notebook-15.4-preta-sumdex,https://images-americanas.b2w.io/produtos/01/00/item/359/0/359069_1gg.jpg
125924389,125924397,129.99,"Mochila para Laptop Jworld Oz Poliéster Blazing Owl Roxa - Até 15,4&quot;vvv",https://www.americanas.com.br/produto/125924389/mochila-para-laptop-jworld-oz-poliester-blazing-owl-roxa-ate-15-4-vvv,https://images-americanas.b2w.io/produtos/01/00/item/125924/3/125924389SZ.jpg
6834299,6834300,449.99,Bateria p/ Notebook Compatível c/ Dell BB11-DE047  - BestBattery,https://www.americanas.com.br/produto/6834299/bateria-p-notebook-compativel-c-dell-bb11-de047-bestbattery,https://images-americanas.b2w.io/produtos/01/00/item/6834/2/6834299gg.jpg
121334234,121334242,21.99,Capa para Laptop Tech Stöd 9 Polegadas Cinza,https://www.americanas.com.br/produto/121334234/capa-para-laptop-tech-stod-9-polegadas-cinza,https://images-americanas.b2w.io/produtos/01/00/item/121334/2/121334234SZ.jpg
6834303,6834304,439.99,Bateria p/ Notebook HP BB11-HP017-H - BestBattery,https://www.americanas.com.br/produto/6834303/bateria-p-notebook-hp-bb11-hp017-h-bestbattery,https://images-americanas.b2w.io/produtos/01/00/item/6834/3/6834303gg.jpg
342452,342453,749.99,Bateria Recarregável B-5320 p/ Notebook Amazon - Battery-Biz,https://www.americanas.com.br/produto/342452/bateria-recarregavel-b-5320-p-notebook-amazon-battery-biz,
342420,342421,549.99,Carregador DC Universal p/ Notebooks Toshiba AA-5001T - Battery-Biz,https://www.americanas.com.br/produto/342420/carregador-dc-universal-p-notebooks-toshiba-aa-5001t-battery-biz,
6834301,6834302,379.99,Bateria p/ Notebook Compaq  BB11-CP033-A - BestBattery,https://www.americanas.com.br/produto/6834301/bateria-p-notebook-compaq-bb11-cp033-a-bestbattery,https://images-americanas.b2w.io/produtos/01/00/item/6834/3/6834301gg.jpg
6834311,6834312,459.99,Bateria p/ Notebook Sony BB11-SO014-PRO - BestBattery,https://www.americanas.com.br/produto/6834311/bateria-p-notebook-sony-bb11-so014-pro-bestbattery,https://images-americanas.b2w.io/produtos/01/00/item/6834/3/6834311gg.jpg
6834281,6834282,389.99,Bateria p/ Notebook Compaq BB11-CP034-A - BestBattery,https://www.americanas.com.br/produto/6834281/bateria-p-notebook-compaq-bb11-cp034-a-bestbattery,https://images-americanas.b2w.io/produtos/01/00/item/6834/2/6834281gg.jpg
110258846,110258854,109.99,"Pasta Feminina  para Notebook até 10,2 Preta PON496BK  - Sumdex",https://www.americanas.com.br/produto/110258846/pasta-feminina-para-notebook-ate-10-2-preta-pon496bk-sumdex,https://images-americanas.b2w.io/produtos/01/00/item/110258/8/110258846SZ.jpg
347692,347693,109.99,Interface PCMCIA p/ Laptop PC108 - Siemens,https://www.americanas.com.br/produto/347692/interface-pcmcia-p-laptop-pc108-siemens,
120729779,120729787,34.99,Livro - The Notebook,https://www.americanas.com.br/produto/120729779/livro-the-notebook,https://images-americanas.b2w.io/produtos/01/00/item/120729/7/120729779_1GG.jpg
349078,349079,179.99,Placa de Rede PC Card Wireless Notebook WG511 (54 Mbps) - Netgear,https://www.americanas.com.br/produto/349078/placa-de-rede-pc-card-wireless-notebook-wg511-54-mbps-netgear,
116248972,116248981,169.99,Mochila Com Porta Notebook Santino CAN13003U30 Cobra D&#039;Agua Colorido,https://www.americanas.com.br/produto/116248972/mochila-com-porta-notebook-santino-can13003u30-cobra-d-agua-colorido,https://images-americanas.b2w.io/produtos/01/00/item/116248/9/116248972SZ.jpg
7101066,7101067,69.99,F Secure Internet Security p/ 1 Notebook 2010 - F Secure,https://www.americanas.com.br/produto/7101066/f-secure-internet-security-p-1-notebook-2010-f-secure,
6745649,6745650,28.4,"Livro - Notebook: Mundo Virtual nas Suas Mãos, O",https://www.americanas.com.br/produto/6745649/livro-notebook-mundo-virtual-nas-suas-maos-o,https://images-americanas.b2w.io/produtos/01/00/item/6745/6/6745649_1GG.jpg
125155575,125155583,114.99,Livro - Artist Notebook,https://www.americanas.com.br/produto/125155575/livro-artist-notebook,https://images-americanas.b2w.io/produtos/01/00/item/125155/5/125155575_1GG.jpg
6868609,6868610,49.99,Livro - Twilight - Director&#039;s Notebook,https://www.americanas.com.br/produto/6868609/livro-twilight-director-s-notebook,https://images-americanas.b2w.io/produtos/01/00/item/6868/6/6868609_1gg.jpg
5440195,5440196,32.99,CD David Kitt - The Black and Red Notebook,https://www.americanas.com.br/produto/5440195/cd-david-kitt-the-black-and-red-notebook,https://images-americanas.b2w.io/produtos/01/00/item/5440/1/5440195GG.jpg
5320139,5320140,74.99,Cabo de Notebook p/ Viagem - Palmone,https://www.americanas.com.br/produto/5320139/cabo-de-notebook-p-viagem-palmone,https://images-americanas.b2w.io/produtos/01/00/item/5320/1/5320139gg.jpg
6824782,6824783,50.99,Livro - Energy 4 Students Book And Vocabulary Notebook,https://www.americanas.com.br/produto/6824782/livro-energy-4-students-book-and-vocabulary-notebook,
110007781,110007799,28.8,Livro - Com Giz e Laptop - Da Concepção à Integração de Políticas Públicas de Informática,https://www.americanas.com.br/produto/110007781/livro-com-giz-e-laptop-da-concepcao-a-integracao-de-politicas-publicas-de-informatica,https://images-americanas.b2w.io/produtos/01/00/item/110007/7/110007781SZ.jpg
130835911,130835920,129.99,"Livro - Guillermo Del Toro Cabinet Of Curiosities: My Notebooks, Collections, And Other Obsessions",https://www.americanas.com.br/produto/130835911/livro-guillermo-del-toro-cabinet-of-curiosities-my-notebooks-collections-and-other-obsessions,https://images-americanas.b2w.io/produtos/01/00/item/130835/9/130835911_1GG.jpg
117974351,117974360,9249.99,"Ultrabook 2 em 1 Asus Taichi com Intel Core i5 4GB 256GB SSD LED 13,3&quot; Touchscreen Windows 8",https://www.americanas.com.br/produto/117974351/ultrabook-2-em-1-asus-taichi-com-intel-core-i5-4gb-256gb-ssd-led-13-3-touchscreen-windows-8,https://images-americanas.b2w.io/produtos/01/00/item/117974/3/117974351SZ.jpg
125594797,125594800,4784.99,Ultrabook Gigabyte U24F i5 Game Intel Core i5 8GB 128GB SSD + 750GB 14&quot; GT750 2GB (Dedicada) Windows 8.1 - Champagne,https://www.americanas.com.br/produto/125594797/ultrabook-gigabyte-u24f-i5-game-intel-core-i5-8gb-128gb-ssd-750gb-14-gt750-2gb-dedicada-windows-8.1-champagne,https://images-americanas.b2w.io/produtos/01/00/item/125594/7/125594797SZ.jpg
118075690,118075702,39,Mochila Casual Activa - Echolife,https://www.americanas.com.br/produto/118075690/mochila-casual-activa-echolife,https://images-americanas.b2w.io/produtos/01/00/item/118075/6/118075690_1GG.jpg
121568170,121568188,289.99,Estante Dora 4 Prateleiras com Mesa para Computador Branco - Madesa,https://www.americanas.com.br/produto/121568170/estante-dora-4-prateleiras-com-mesa-para-computador-branco-madesa,https://images-americanas.b2w.io/produtos/01/00/item/121568/1/121568170SZ.jpg
125594818,125594826,5161.99,Ultrabook Gigabyte U21MD Game (3 em 1) Intel Core i5 4GB 500GB 11.6&quot; (touch) + Docking Station Windows 8.1 - Prata,https://www.americanas.com.br/produto/125594818/ultrabook-gigabyte-u21md-game-3-em-1-intel-core-i5-4gb-500gb-11.6-touch-docking-station-windows-8.1-prata,https://images-americanas.b2w.io/produtos/01/00/item/125594/8/125594818SZ.jpg
6879250,6879252,289.99,Estojo Carrying Case Branco - Sony,https://www.americanas.com.br/produto/6879250/estojo-carrying-case-branco-sony,https://images-americanas.b2w.io/produtos/01/00/item/6879/2/6879250gg.jpg
127509496,127509509,67.99,Mochila Luxel Esportiva Preta Ms45248lx,https://www.americanas.com.br/produto/127509496/mochila-luxel-esportiva-preta-ms45248lx,https://images-americanas.b2w.io/produtos/01/00/item/127509/4/127509496SZ.jpg
120895312,120895321,34.11,Case Multilaser Dupla Camada Nylon Para Tablet até 7&quot;- Preto,https://www.americanas.com.br/produto/120895312/case-multilaser-dupla-camada-nylon-para-tablet-ate-7-preto,https://images-americanas.b2w.io/produtos/01/00/item/120895/3/120895312SZ.jpg
116840124,116840132,99.99,Carregador Portátil Youts Ipower com Lanterna  2600mah,https://www.americanas.com.br/produto/116840124/carregador-portatil-youts-ipower-com-lanterna-2600mah,https://images-americanas.b2w.io/produtos/01/00/item/116840/1/116840124_1GG.jpg
315817,315818,129.99,Mochila Sportive - Portare,https://www.americanas.com.br/produto/315817/mochila-sportive-portare,https://images-americanas.b2w.io/produtos/01/00/item/315/8/315817SZ.jpg
124939212,124939221,74.99,Capa para Tablet Até 10&quot; Smart Enciclopad - Uatt?,https://www.americanas.com.br/produto/124939212/capa-para-tablet-ate-10-smart-enciclopad-uatt-,https://images-americanas.b2w.io/produtos/01/00/item/124939/2/124939212_1GG.jpg
125629048,125629056,19.99,Case Multiuso Necessaire (7&quot;) Preto - Reliza,https://www.americanas.com.br/produto/125629048/case-multiuso-necessaire-7-preto-reliza,https://images-americanas.b2w.io/produtos/01/00/item/125629/0/125629048SZ.jpg
127509841,127509859,79.99,Mochila Luxel Esportiva Preta Ms45286lx,https://www.americanas.com.br/produto/127509841/mochila-luxel-esportiva-preta-ms45286lx,https://images-americanas.b2w.io/produtos/01/00/item/127509/8/127509841SZ.jpg
124939562,124939571,15.89,Capa Ipad Facil Máquina de Escrever Neoprene Uatt?,https://www.americanas.com.br/produto/124939562/capa-ipad-facil-maquina-de-escrever-neoprene-uatt-,https://images-americanas.b2w.io/produtos/01/00/item/124939/5/124939562_1GG.jpg
127509453,127509461,63.9,Mochila Luxel Esportiva Preta Ms45282lx,https://www.americanas.com.br/produto/127509453/mochila-luxel-esportiva-preta-ms45282lx,https://images-americanas.b2w.io/produtos/01/00/item/127509/4/127509453SZ.jpg
125629064,125629072,25.99,Case Multiuso Necessaire (7&quot;) Poá Rosa - Reliza,https://www.americanas.com.br/produto/125629064/case-multiuso-necessaire-7-poa-rosa-reliza,https://images-americanas.b2w.io/produtos/01/00/item/125629/0/125629064SZ.jpg
120895451,120895460,18,Case Multilaser Colors Neoprene 10&quot; - Preto e Rosa,https://www.americanas.com.br/produto/120895451/case-multilaser-colors-neoprene-10-preto-e-rosa,https://images-americanas.b2w.io/produtos/01/00/item/120895/4/120895451SZ.jpg
124939271,124939280,10.3,Capa para iPad Office Vermelha - Uatt?,https://www.americanas.com.br/produto/124939271/capa-para-ipad-office-vermelha-uatt-,https://images-americanas.b2w.io/produtos/01/00/item/124939/2/124939271SZ.jpg
6879256,6879257,289.99,Estojo Nylon Carrying Case Preto - Sony,https://www.americanas.com.br/produto/6879256/estojo-nylon-carrying-case-preto-sony,https://images-americanas.b2w.io/produtos/01/00/item/6879/2/6879256gg.jpg
124939298,124939301,54.99,Capa para Ipad Office Preto - Uatt?,https://www.americanas.com.br/produto/124939298/capa-para-ipad-office-preto-uatt-,https://images-americanas.b2w.io/produtos/01/00/item/124939/2/124939298_1GG.jpg
112448871,112448889,229.99,Pasta Feminina com Alça de Ombro Delsey For Once em Nylon - Roxo,https://www.americanas.com.br/produto/112448871/pasta-feminina-com-alca-de-ombro-delsey-for-once-em-nylon-roxo,https://images-americanas.b2w.io/produtos/01/00/item/112448/8/112448871SZ.jpg
120895398,120895401,29.99,Case Multilaser Neoprene Para Tablet 10&quot; - Preto e Azul,https://www.americanas.com.br/produto/120895398/case-multilaser-neoprene-para-tablet-10-preto-e-azul,https://images-americanas.b2w.io/produtos/01/00/item/120895/3/120895398SZ.jpg
125629081,125629099,25.99,Case Multiuso Necessaire (7&quot;) Barras - Reliza,https://www.americanas.com.br/produto/125629081/case-multiuso-necessaire-7-barras-reliza,https://images-americanas.b2w.io/produtos/01/00/item/125629/0/125629081_1GG.jpg
124939255,124939263,39.99,Capa para iPad Office Preta - Uatt?,https://www.americanas.com.br/produto/124939255/capa-para-ipad-office-preta-uatt-,https://images-americanas.b2w.io/produtos/01/00/item/124939/2/124939255_1GG.jpg
6879218,6879219,259.99,Filtro de Privacidade - Sony,https://www.americanas.com.br/produto/6879218/filtro-de-privacidade-sony,https://images-americanas.b2w.io/produtos/01/00/item/6879/2/6879218gg.jpg
124940192,124940205,39.99,Capa para iPad Fácil Maleta Preta - Uatt?,https://www.americanas.com.br/produto/124940192/capa-para-ipad-facil-maleta-preta-uatt-,https://images-americanas.b2w.io/produtos/01/00/item/124940/1/124940192_1GG.jpg
128554432,128554441,89.99,Mochila Batiki - Colorida,https://www.americanas.com.br/produto/128554432/mochila-batiki-colorida,https://images-americanas.b2w.io/produtos/01/00/item/128554/4/128554432SZ.jpg
113317047,113317055,529.99,Cavalete Barra Roxo/Mel - Orb,https://www.americanas.com.br/produto/113317047/cavalete-barra-roxo-mel-orb,https://images-americanas.b2w.io/produtos/01/00/item/113317/0/113317047SZ.jpg
113317063,113317071,529.99,Cavalete Barra Verde/Mel - Orb,https://www.americanas.com.br/produto/113317063/cavalete-barra-verde-mel-orb,https://images-americanas.b2w.io/produtos/01/00/item/113317/0/113317063SZ.jpg
125008840,125008858,89.99,Almofada Almofofa Pescoço Stamp Corujinhas - Uatt?,https://www.americanas.com.br/produto/125008840/almofada-almofofa-pescoco-stamp-corujinhas-uatt-,https://images-americanas.b2w.io/produtos/01/00/item/125008/8/125008840_1GG.jpg
342448,342449,629.99,Bateria Recarregável  B-5222 - Battery-Biz,https://www.americanas.com.br/produto/342448/bateria-recarregavel-b-5222-battery-biz,
124939394,124939407,44.99,Capa para iPad Coelho Pink - Uatt?,https://www.americanas.com.br/produto/124939394/capa-para-ipad-coelho-pink-uatt-,https://images-americanas.b2w.io/produtos/01/00/item/124939/3/124939394_1GG.jpg
124940213,124940221,39.99,Capa para iPad Fácil Passafio - Uatt?,https://www.americanas.com.br/produto/124940213/capa-para-ipad-facil-passafio-uatt-,https://images-americanas.b2w.io/produtos/01/00/item/124940/2/124940213_1GG.jpg
128554459,128554467,94.99,Mochila Batiki - Colorida,https://www.americanas.com.br/produto/128554459/mochila-batiki-colorida,https://images-americanas.b2w.io/produtos/01/00/item/128554/4/128554459_1GG.jpg
