cnpj_store,gtin,category,cnpj_manufacturer,city,state,name,description
75315333008002,7891032015215,MASSAS E MOLHOS,62598586000195,SAO PAULO,SP,ANGELO AURICCHIO COMPANHIA LTDA,TOMATE PELADO OLE INTEIROS
6057223023112,7891032015215,MASSAS E MOLHOS,62598586000195,SAO PAULO,SP,ANGELO AURICCHIO COMPANHIA LTDA,TOMATE PELADO OLE INTEIROS
71322150004408,7891032015215,MASSAS E MOLHOS,62598586000195,SAO PAULO,SP,ANGELO AURICCHIO COMPANHIA LTDA,TOMATE PELADO OLE INTEIROS
3640467002219,7891032015215,MASSAS E MOLHOS,62598586000195,SAO PAULO,SP,ANGELO AURICCHIO COMPANHIA LTDA,TOMATE PELADO OLE INTEIROS
75315333008002,7898378180331,BEBIDAS LÁCTEAS,3822667000168,ESTANCIA,SE,MARATA SUCOS DO NORDESTE LTDA.,ACHOC.MARATINHO 200ML
47508411113945,7898378180331,BEBIDAS LÁCTEAS,3822667000168,ESTANCIA,SE,MARATA SUCOS DO NORDESTE LTDA.,ACHOC.MARATINHO 200ML
32860231000676,7898378180331,BEBIDAS LÁCTEAS,3822667000168,ESTANCIA,SE,MARATA SUCOS DO NORDESTE LTDA.,ACHOC.MARATINHO 200ML
75315333009831,7898378180331,BEBIDAS LÁCTEAS,3822667000168,ESTANCIA,SE,MARATA SUCOS DO NORDESTE LTDA.,ACHOC.MARATINHO 200ML
47508411134004,7894900618013,SUCOS E REFRESCOS,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,SUCO DEL VALLE MAIS LARANJA CASEIRA PET 1L
47508411110687,7894900618013,SUCOS E REFRESCOS,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,SUCO DEL VALLE MAIS LARANJA CASEIRA PET 1L
76430438007184,7896058256215,"BOLOS, BISCOITOS E BOLACHAS",6042467000180,CAMPINAS,SP,BAGLEY DO BRASIL ALIMENTOS LTDA,BISCOITO TORTUGUITA RECHEADO CHOCOLATE COM BAUNILHA 130G ARCOR
39346861029909,7896058256215,"BOLOS, BISCOITOS E BOLACHAS",6042467000180,CAMPINAS,SP,BAGLEY DO BRASIL ALIMENTOS LTDA,BISCOITO TORTUGUITA RECHEADO CHOCOLATE COM BAUNILHA 130G ARCOR
21911839000232,7896058256215,"BOLOS, BISCOITOS E BOLACHAS",6042467000180,CAMPINAS,SP,BAGLEY DO BRASIL ALIMENTOS LTDA,BISCOITO TORTUGUITA RECHEADO CHOCOLATE COM BAUNILHA 130G ARCOR
63960005917,7896058256215,"BOLOS, BISCOITOS E BOLACHAS",6042467000180,CAMPINAS,SP,BAGLEY DO BRASIL ALIMENTOS LTDA,BISCOITO TORTUGUITA RECHEADO CHOCOLATE COM BAUNILHA 130G ARCOR
63960023575,7896292309012,MASSAS E MOLHOS,62546387000133,MATAO,SP,PREDILECTA ALIMENTOS LTDA,MOLHO PREDILECTA ORIENTAL
63960005917,7896292309012,MASSAS E MOLHOS,62546387000133,MATAO,SP,PREDILECTA ALIMENTOS LTDA,MOLHO PREDILECTA ORIENTAL
41185455001501,7896292309012,MASSAS E MOLHOS,62546387000133,MATAO,SP,PREDILECTA ALIMENTOS LTDA,MOLHO PREDILECTA ORIENTAL
71322150003266,7896292309012,MASSAS E MOLHOS,62546387000133,MATAO,SP,PREDILECTA ALIMENTOS LTDA,MOLHO PREDILECTA ORIENTAL
3640467002219,7898377660377,CERVEJAS,73410326000160,RIO DE JANEIRO,RJ,CERVEJARIA PETROPOLIS S/A,BLACK PRINCESS ESCURA PREMIUM GARRAFA 1 UNIDADE
76430438007184,7898377660377,CERVEJAS,73410326000160,RIO DE JANEIRO,RJ,CERVEJARIA PETROPOLIS S/A,BLACK PRINCESS ESCURA PREMIUM GARRAFA 1 UNIDADE
47508411135833,7898377660377,CERVEJAS,73410326000160,RIO DE JANEIRO,RJ,CERVEJARIA PETROPOLIS S/A,BLACK PRINCESS ESCURA PREMIUM GARRAFA 1 UNIDADE
39346861029909,7898377660377,CERVEJAS,73410326000160,RIO DE JANEIRO,RJ,CERVEJARIA PETROPOLIS S/A,BLACK PRINCESS ESCURA PREMIUM GARRAFA 1 UNIDADE
71322150001301,7898377660377,CERVEJAS,73410326000160,RIO DE JANEIRO,RJ,CERVEJARIA PETROPOLIS S/A,BLACK PRINCESS ESCURA PREMIUM GARRAFA 1 UNIDADE
71322150003266,7898377660377,CERVEJAS,73410326000160,RIO DE JANEIRO,RJ,CERVEJARIA PETROPOLIS S/A,BLACK PRINCESS ESCURA PREMIUM GARRAFA 1 UNIDADE
63960023575,7898377660377,CERVEJAS,73410326000160,RIO DE JANEIRO,RJ,CERVEJARIA PETROPOLIS S/A,BLACK PRINCESS ESCURA PREMIUM GARRAFA 1 UNIDADE
71322150004408,7898377660377,CERVEJAS,73410326000160,RIO DE JANEIRO,RJ,CERVEJARIA PETROPOLIS S/A,BLACK PRINCESS ESCURA PREMIUM GARRAFA 1 UNIDADE
63960005917,7898377660377,CERVEJAS,73410326000160,RIO DE JANEIRO,RJ,CERVEJARIA PETROPOLIS S/A,BLACK PRINCESS ESCURA PREMIUM GARRAFA 1 UNIDADE
63960006212,7898377660377,CERVEJAS,73410326000160,RIO DE JANEIRO,RJ,CERVEJARIA PETROPOLIS S/A,BLACK PRINCESS ESCURA PREMIUM GARRAFA 1 UNIDADE
47508411134004,7897517208523,CONSERVAS E ENLATADOS,588458000103,MONTE ALTO,SP,FUGINI ALIMENTOS LTDA,PRATO PRONTO RAVIOLI DE CARNE FUGINI
32860231000676,7891000053508,SOLÚVEIS MATINAIS,60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,ACHOCOLATADO NESCAU EM PÓ 2.0 LATA NESTLÉ 400G
32860231000676,7891000053508,SOLÚVEIS MATINAIS,60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,ACHOCOLATADO NESCAU EM PÓ 2.0 LATA NESTLÉ 400G
5154589000368,7891000053508,SOLÚVEIS MATINAIS,60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,ACHOCOLATADO NESCAU EM PÓ 2.0 LATA NESTLÉ 400G
5154589000368,7891000053508,SOLÚVEIS MATINAIS,60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,ACHOCOLATADO NESCAU EM PÓ 2.0 LATA NESTLÉ 400G
41185455000378,7891000053508,SOLÚVEIS MATINAIS,60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,ACHOCOLATADO NESCAU EM PÓ 2.0 LATA NESTLÉ 400G
41185455000378,7891000053508,SOLÚVEIS MATINAIS,60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,ACHOCOLATADO NESCAU EM PÓ 2.0 LATA NESTLÉ 400G
8540603000198,7891000053508,SOLÚVEIS MATINAIS,60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,ACHOCOLATADO NESCAU EM PÓ 2.0 LATA NESTLÉ 400G
8540603000198,7891000053508,SOLÚVEIS MATINAIS,60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,ACHOCOLATADO NESCAU EM PÓ 2.0 LATA NESTLÉ 400G
3720882000905,7891528038001,DENTAL,3816532000190,SAO BERNARDO DO CAMPO,SP,COLGATE PALMOLIVE INDUSTRIAL LTDA,CREME DENTAL TRADICIONAL SORRISO 180G DENTES BRANCOS COM FLUOR UNIT
41185455001501,7891528038001,DENTAL,3816532000190,SAO BERNARDO DO CAMPO,SP,COLGATE PALMOLIVE INDUSTRIAL LTDA,CREME DENTAL TRADICIONAL SORRISO 180G DENTES BRANCOS COM FLUOR UNIT
71322150001301,7896058257670,"BOLOS, BISCOITOS E BOLACHAS",6042467000180,CAMPINAS,SP,BAGLEY DO BRASIL ALIMENTOS LTDA,BISC TRIUNFO TORTINI 90G TRUFA
3640467002219,7896058257670,"BOLOS, BISCOITOS E BOLACHAS",6042467000180,CAMPINAS,SP,BAGLEY DO BRASIL ALIMENTOS LTDA,BISC TRIUNFO TORTINI 90G TRUFA
71322150004408,7896058257670,"BOLOS, BISCOITOS E BOLACHAS",6042467000180,CAMPINAS,SP,BAGLEY DO BRASIL ALIMENTOS LTDA,BISC TRIUNFO TORTINI 90G TRUFA
71322150003266,7896058257670,"BOLOS, BISCOITOS E BOLACHAS",6042467000180,CAMPINAS,SP,BAGLEY DO BRASIL ALIMENTOS LTDA,BISC TRIUNFO TORTINI 90G TRUFA
47508411113945,7891000248201,"BOLOS, BISCOITOS E BOLACHAS",60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,BISCOITO NESFIT LIMAO E CEREAIS 200G
47508411113945,7891000248201,"BOLOS, BISCOITOS E BOLACHAS",60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,BISCOITO NESFIT LIMAO E CEREAIS 200G
71322150003266,7891000248201,"BOLOS, BISCOITOS E BOLACHAS",60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,BISCOITO NESFIT LIMAO E CEREAIS 200G
71322150003266,7891000248201,"BOLOS, BISCOITOS E BOLACHAS",60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,BISCOITO NESFIT LIMAO E CEREAIS 200G
17676214000185,7891000248201,"BOLOS, BISCOITOS E BOLACHAS",60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,BISCOITO NESFIT LIMAO E CEREAIS 200G
17676214000185,7891000248201,"BOLOS, BISCOITOS E BOLACHAS",60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,BISCOITO NESFIT LIMAO E CEREAIS 200G
71322150001301,7891000248201,"BOLOS, BISCOITOS E BOLACHAS",60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,BISCOITO NESFIT LIMAO E CEREAIS 200G
71322150001301,7891000248201,"BOLOS, BISCOITOS E BOLACHAS",60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,BISCOITO NESFIT LIMAO E CEREAIS 200G
39346861029909,7891000248201,"BOLOS, BISCOITOS E BOLACHAS",60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,BISCOITO NESFIT LIMAO E CEREAIS 200G
39346861029909,7891000248201,"BOLOS, BISCOITOS E BOLACHAS",60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,BISCOITO NESFIT LIMAO E CEREAIS 200G
3720882000905,7896015591106,DENTAL,33247743000110,RIO DE JANEIRO,RJ,GLAXOSMITHKLINE BRASIL LTDA,CREME DENTAL SENSODYNE 90GR LIMPEZA PROF
47508411137100,7896015591106,DENTAL,33247743000110,RIO DE JANEIRO,RJ,GLAXOSMITHKLINE BRASIL LTDA,CREME DENTAL SENSODYNE 90GR LIMPEZA PROF
13004510024100,7898906717152,LIMPEZA CASA,2116946000143,FEIRA DE SANTANA,BA,JFM INDUSTRIA E COMERCIO LTDA,SABAO ESPUMIL C/5 NEUTRO GLICERINANDO
47508411110687,7898906717152,LIMPEZA ROUPAS,2116946000143,FEIRA DE SANTANA,BA,JFM INDUSTRIA E COMERCIO LTDA,SABAO ESPUMIL C/5 NEUTRO GLICERINANDO
6057223035552,7898906717152,LIMPEZA ROUPAS,2116946000143,FEIRA DE SANTANA,BA,JFM INDUSTRIA E COMERCIO LTDA,SABAO ESPUMIL C/5 NEUTRO GLICERINANDO
63960005917,7896273904243,MASSAS E MOLHOS,76727122000146,CAMPO LARGO,PR,STIVAL ALIMENTOS INDUSTRIA E COMERCIO S/A,PRATO PTO CALDO BOM FUZILLI BOLOGNESA 175G
41185455001501,7896490290600,SUCOS E REFRESCOS,17467515000107,SANTA LUZIA,MG,CAFE TRES CORACOES S.A,REFRESCO FRISCO 25G CAJU
32860231000676,7896098906118,LIMPEZA ROUPAS,43461789000190,AMPARO,SP,QUIMICA AMPARO LTDA,SABÃO EM BARRA YPÊ GLICERINADO
13004510024100,7896098906118,LIMPEZA CASA,43461789000190,AMPARO,SP,QUIMICA AMPARO LTDA,SABÃO EM BARRA YPÊ GLICERINADO
75315333008002,7891025105411,IOGURTES E SOBREMESAS,23643315000152,SAO PAULO,SP,DANONE LTDA,LEITE FERMENTADO PAULISTA MORANGO
47508411113945,7891025105411,IOGURTES E SOBREMESAS,23643315000152,SAO PAULO,SP,DANONE LTDA,LEITE FERMENTADO PAULISTA MORANGO
76430438007184,7891025105411,IOGURTES E SOBREMESAS,23643315000152,SAO PAULO,SP,DANONE LTDA,LEITE FERMENTADO PAULISTA MORANGO
47508411110687,7891025105411,IOGURTES E SOBREMESAS,23643315000152,SAO PAULO,SP,DANONE LTDA,LEITE FERMENTADO PAULISTA MORANGO
32860231000676,7891025105411,IOGURTES E SOBREMESAS,23643315000152,SAO PAULO,SP,DANONE LTDA,LEITE FERMENTADO PAULISTA MORANGO
47508411135833,7891025105411,IOGURTES E SOBREMESAS,23643315000152,SAO PAULO,SP,DANONE LTDA,LEITE FERMENTADO PAULISTA MORANGO
39346861029909,7891025105411,IOGURTES E SOBREMESAS,23643315000152,SAO PAULO,SP,DANONE LTDA,LEITE FERMENTADO PAULISTA MORANGO
39346861026802,7891025105411,IOGURTES E SOBREMESAS,23643315000152,SAO PAULO,SP,DANONE LTDA,LEITE FERMENTADO PAULISTA MORANGO
39346861029909,7896051121831,IOGURTES E SOBREMESAS,16849231000104,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,COALHADA ITAMBÉ DESNATADA
63960023575,7896051121831,IOGURTES E SOBREMESAS,16849231000104,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,COALHADA ITAMBÉ DESNATADA
39346861026802,7896051121831,IOGURTES E SOBREMESAS,16849231000104,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,COALHADA ITAMBÉ DESNATADA
41185455000378,7896051121831,IOGURTES E SOBREMESAS,16849231000104,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,COALHADA ITAMBÉ DESNATADA
47508411110687,7896051121831,IOGURTES E SOBREMESAS,16849231000104,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,COALHADA ITAMBÉ DESNATADA
13004510024100,7891022100631,LIMPEZA ROUPAS,50564053000880,SAO BERNARDO DO CAMPO,SP,BOMBRIL S/A,AMACIANTE DE ROUPAS MON BIJOU HARMONIA 2 LITROS
32860231000676,7891022100631,LIMPEZA ROUPAS,50564053000880,SAO BERNARDO DO CAMPO,SP,BOMBRIL S/A,AMACIANTE DE ROUPAS MON BIJOU HARMONIA 2 LITROS
41185455000378,7891022100631,LIMPEZA ROUPAS,50564053000880,SAO BERNARDO DO CAMPO,SP,BOMBRIL S/A,AMACIANTE DE ROUPAS MON BIJOU HARMONIA 2 LITROS
5154589000368,7891022100631,LIMPEZA ROUPAS,50564053000880,SAO BERNARDO DO CAMPO,SP,BOMBRIL S/A,AMACIANTE DE ROUPAS MON BIJOU HARMONIA 2 LITROS
76430438007184,7896051146407,IOGURTES E SOBREMESAS,16849231000104,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,IOGURTE GREGO ITAMBÉ NOLAC
39346861029909,7896051146407,IOGURTES E SOBREMESAS,16849231000104,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,IOGURTE GREGO ITAMBÉ NOLAC
63960023575,7896051146407,IOGURTES E SOBREMESAS,16849231000104,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,IOGURTE GREGO ITAMBÉ NOLAC
8540603000198,7896051146407,IOGURTES E SOBREMESAS,16849231000104,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,IOGURTE GREGO ITAMBÉ NOLAC
75315333007111,7894900708394,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE COCA-COLA ZERO 2LT
6057223023112,7894900708394,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE COCA-COLA ZERO 2LT
21911839000232,7894900708394,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE COCA-COLA ZERO 2LT
71322150001301,7894900708394,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE COCA-COLA ZERO 2LT
63960006212,7894900708394,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE COCA-COLA ZERO 2LT
75315333009246,7894900708394,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIGERANTE COCA-COLA ZERO 2LT
47508411135833,7891999003683,IOGURTES E SOBREMESAS,13324184000197,SAO PAULO,SP,VIGOR ALIMENTOS S.A,IOGURTE GREGO VIGOR FRUTAS VERMELHAS
76430438007184,7891999003683,IOGURTES E SOBREMESAS,13324184000197,SAO PAULO,SP,VIGOR ALIMENTOS S.A,IOGURTE GREGO VIGOR FRUTAS VERMELHAS
63960023575,7891999003683,IOGURTES E SOBREMESAS,13324184000197,SAO PAULO,SP,VIGOR ALIMENTOS S.A,IOGURTE GREGO VIGOR FRUTAS VERMELHAS
39346861029909,7891999003683,IOGURTES E SOBREMESAS,13324184000197,SAO PAULO,SP,VIGOR ALIMENTOS S.A,IOGURTE GREGO VIGOR FRUTAS VERMELHAS
47508411113945,7892840255947,APERITIVOS E SALGADINHOS,31565104000177,SAO PAULO,SP,PEPSICO DO BRASIL LTDA,SALGADINHO ELMA CHIPS PRESUNTO 164G FANDANGOS
3720882000905,7892840255947,APERITIVOS E SALGADINHOS,31565104000177,SAO PAULO,SP,PEPSICO DO BRASIL LTDA,SALGADINHO ELMA CHIPS PRESUNTO 164G FANDANGOS
47508411110687,7892840255947,APERITIVOS E SALGADINHOS,31565104000177,SAO PAULO,SP,PEPSICO DO BRASIL LTDA,SALGADINHO ELMA CHIPS PRESUNTO 164G FANDANGOS
5154589000368,7893500018483,ARROZ,87456562001870,PELOTAS,RS,JOSAPAR JOAQUIM OLIVEIRA SA PARTICIPACOES,TIO JOÃO INTEGRAL TIPO 1 PACOTE
75315333008002,7893500018483,ARROZ,87456562001870,PELOTAS,RS,JOSAPAR JOAQUIM OLIVEIRA SA PARTICIPACOES,TIO JOÃO INTEGRAL TIPO 1 PACOTE
71322150001301,7896022203191,"BOLOS, BISCOITOS E BOLACHAS",46025722000100,SUMARE,SP,PASTIFICIO SELMI SA,RENATA DESCOLADOS MORANGO 40
76430438007184,7896022203191,"BOLOS, BISCOITOS E BOLACHAS",46025722000100,SUMARE,SP,PASTIFICIO SELMI SA,RENATA DESCOLADOS MORANGO 40
71322150003266,7896022203191,"BOLOS, BISCOITOS E BOLACHAS",46025722000100,SUMARE,SP,PASTIFICIO SELMI SA,RENATA DESCOLADOS MORANGO 40
75315333008002,7896006711117,ARROZ,64904295000103,SAO PAULO,SP,CAMIL ALIMENTOS S.A.,ARROZ TIPO 1 1KG CAMIL
47508411135833,7891025109396,IOGURTES E SOBREMESAS,23643315000152,SAO PAULO,SP,DANONE LTDA,ACTIVIA LÍQUIDO MORANGO 180G DANONE
3720882000905,7891025109396,IOGURTES E SOBREMESAS,23643315000152,SAO PAULO,SP,DANONE LTDA,ACTIVIA LÍQUIDO MORANGO 180G DANONE
47508411113945,7891025109396,IOGURTES E SOBREMESAS,23643315000152,SAO PAULO,SP,DANONE LTDA,ACTIVIA LÍQUIDO MORANGO 180G DANONE
39346861029909,7891025109396,IOGURTES E SOBREMESAS,23643315000152,SAO PAULO,SP,DANONE LTDA,ACTIVIA LÍQUIDO MORANGO 180G DANONE
5154589000368,7891025109396,IOGURTES E SOBREMESAS,23643315000152,SAO PAULO,SP,DANONE LTDA,ACTIVIA LÍQUIDO MORANGO 180G DANONE
32860231000676,7891025109396,IOGURTES E SOBREMESAS,23643315000152,SAO PAULO,SP,DANONE LTDA,ACTIVIA LÍQUIDO MORANGO 180G DANONE
3720882000905,7891025109396,BEBIDAS LÁCTEAS,23643315000152,SAO PAULO,SP,DANONE LTDA,ACTIVIA LÍQUIDO MORANGO 180G DANONE
3720882000905,7896573360350,MASSAS E MOLHOS,58609751000190,TAUBATE,SP,HIPER MASSAS LTDA,MOSTARDA MRS TASTE Z.SODIO/Z.ACUCAR
41185455001501,7896015591113,DENTAL,33247743000110,RIO DE JANEIRO,RJ,GLAXOSMITHKLINE BRASIL LTDA,ESC DENT SENSODYNE LIMP PROF
47508411137100,7896015591113,DENTAL,33247743000110,RIO DE JANEIRO,RJ,GLAXOSMITHKLINE BRASIL LTDA,ESC DENT SENSODYNE LIMP PROF
75315333009831,7898141551870,BEBIDAS LÁCTEAS,40499907000161,ALAGOINHAS,BA,LATICINIO MARIANNA LTDA,IOGURTE AMEIXA SEM LACTOSE 900G NATURAL GURT
75315333009831,7898141551870,BEBIDAS LÁCTEAS,40499907000161,ALAGOINHAS,BA,LATICINIO MARIANNA LTDA,IOGURTE AMEIXA SEM LACTOSE 900G NATURAL GURT
75315333009246,7898416524738,MASSAS E MOLHOS,24353832000150,JUNDIAI,SP,FOOD BRANDS INDUSTRIA DE PRODUTOS ALIMENTICIOS S/A,MOLHO SALADA KISABOR PARMESAO
41185455001501,7891000014523,BEBIDAS LÁCTEAS,60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,IOGURTE MOLICO MOR 1L
41185455001501,7891000014523,BEBIDAS LÁCTEAS,60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,IOGURTE MOLICO MOR 1L
3720882000905,7891000014523,IOGURTES E SOBREMESAS,60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,IOGURTE MOLICO MOR 1L
3720882000905,7891000014523,IOGURTES E SOBREMESAS,60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,IOGURTE MOLICO MOR 1L
3720882000905,7891000014523,BEBIDAS LÁCTEAS,60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,IOGURTE MOLICO MOR 1L
3720882000905,7891000014523,BEBIDAS LÁCTEAS,60409075000152,SAO PAULO,SP,NESTLE BRASIL LTDA.,IOGURTE MOLICO MOR 1L
71322150004408,7896022202972,MASSAS E MOLHOS,46025722000100,SUMARE,SP,PASTIFICIO SELMI SA,PADRE NOSSO GALO SÊMOLA
9535928000730,7896022202972,MASSAS E MOLHOS,46025722000100,SUMARE,SP,PASTIFICIO SELMI SA,PADRE NOSSO GALO SÊMOLA
71322150003266,7896022202972,CERVEJAS,46025722000100,SUMARE,SP,PASTIFICIO SELMI SA,PADRE NOSSO GALO SÊMOLA
3640467002219,7894900093025,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,FANTA GUARANA LT 220ML
76430438007184,7894900093025,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,FANTA GUARANA LT 220ML
13004510024100,7894900093025,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,FANTA GUARANA LT 220ML
75315333007111,7894900093025,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,FANTA GUARANA LT 220ML
47508411135833,7894900093025,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,FANTA GUARANA LT 220ML
39346861029909,7894900093025,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,FANTA GUARANA LT 220ML
71322150001301,7894900093025,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,FANTA GUARANA LT 220ML
17676214000185,7894900093025,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,FANTA GUARANA LT 220ML
1915625001037,7894900093025,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,FANTA GUARANA LT 220ML
9535928000730,7894900093025,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,FANTA GUARANA LT 220ML
71322150004408,7894900093025,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,FANTA GUARANA LT 220ML
75315333009246,7894900093025,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,FANTA GUARANA LT 220ML
63960006212,7894900093025,REFRIGERANTES,45997418000153,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,FANTA GUARANA LT 220ML
75315333009831,7896051130055,LEITE,16849231000104,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,ITAMBÉ INTEGRAL SACHÊ
47508411110687,7896051130055,LEITE,16849231000104,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,ITAMBÉ INTEGRAL SACHÊ
8540603000198,7896051130055,LEITE,16849231000104,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,ITAMBÉ INTEGRAL SACHÊ
47508411113945,7896051130055,LEITE,16849231000104,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,ITAMBÉ INTEGRAL SACHÊ
41185455000378,7896051130055,LEITE,16849231000104,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,ITAMBÉ INTEGRAL SACHÊ
41185455001501,7896051130055,LEITE,16849231000104,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,ITAMBÉ INTEGRAL SACHÊ
39346861026802,7896791902660,IOGURTES E SOBREMESAS,4892455000110,SETE LAGOAS,MG,TREVO LACTEOS S.A.,IOG GREGO APRECIARE 100G NATURAL
39346861029909,7896791902660,IOGURTES E SOBREMESAS,4892455000110,SETE LAGOAS,MG,TREVO LACTEOS S.A.,IOG GREGO APRECIARE 100G NATURAL
39346861029909,7896003703047,"BOLOS, BISCOITOS E BOLACHAS",52034139000150,MARILIA,SP,MARILAN ALIMENTOS S/A,BISCOITO.COCO 24/RS
76430438007184,7896275980061,IOGURTES E SOBREMESAS,77595395000228,MEDIANEIRA,PR,FRIMESA COOPERATIVA CENTRAL,IOGURTE FRIMESA LIGHT AMEIXA GFA
8540603000198,7896224800679,CAFÉS E CHÁS,17467515000107,SANTA LUZIA,MG,CAFE TRES CORACOES S.A,CAPPUCCINO SANTA CLARA
5154589000368,7896224800679,CAFÉS E CHÁS,17467515000107,SANTA LUZIA,MG,CAFE TRES CORACOES S.A,CAPPUCCINO SANTA CLARA
41185455001501,7896224800679,CAFÉS E CHÁS,17467515000107,SANTA LUZIA,MG,CAFE TRES CORACOES S.A,CAPPUCCINO SANTA CLARA
47508411134004,7896224800679,CAFÉS E CHÁS,17467515000107,SANTA LUZIA,MG,CAFE TRES CORACOES S.A,CAPPUCCINO SANTA CLARA
47508411113945,7896224800679,CAFÉS E CHÁS,17467515000107,SANTA LUZIA,MG,CAFE TRES CORACOES S.A,CAPPUCCINO SANTA CLARA
75315333008002,7896224800679,CAFÉS E CHÁS,17467515000107,SANTA LUZIA,MG,CAFE TRES CORACOES S.A,CAPPUCCINO SANTA CLARA
47508411137100,7896224800679,CAFÉS E CHÁS,17467515000107,SANTA LUZIA,MG,CAFE TRES CORACOES S.A,CAPPUCCINO SANTA CLARA
47508411110687,7891025102526,IOGURTES E SOBREMESAS,23643315000152,SAO PAULO,SP,DANONE LTDA,IOGURTE DANONE NATURAL
47508411113945,7891025102526,IOGURTES E SOBREMESAS,23643315000152,SAO PAULO,SP,DANONE LTDA,IOGURTE DANONE NATURAL
39346861026802,7891025102526,IOGURTES E SOBREMESAS,23643315000152,SAO PAULO,SP,DANONE LTDA,IOGURTE DANONE NATURAL
