cnpj,gtin,city,state
04914890000106,07898367980409,ITU,SP
82945932000171,07896011107073,SAO LOURENCO D'OESTE,SC
54470430000104,07896025519701,COTIA,SP
00382468002131,07891024158609,SAO BERNARDO DO CAMPO,SP
61193496000151,07891048067154,SAO PAULO,SP
24353832000150,07898904492334,JUNDIAI,SP
47508411110504,07895000361090,SAO PAULO,SP
30153506000100,07896000704603,NOVA IGUACU,RJ
26513839000117,07898646310033,CAUCAIA,CE
02685377000157,07897595901859,SUZANO,SP
01856022000110,07897042013913,UBERABA,MG
46344354000669,07891132008421,SAO PAULO,SP
46025722000100,07896022200206,SUMARE,SP
61362182000135,07896020161035,GUARULHOS,SP
49175797000157,07897594100031,UBATUBA,SP
02736595000173,07898596081038,MACEIO,AL
03040465000164,07898176580593,SAO PAULO,SP
50706019000126,07896010000016,SOROCABA,SP
05540409000114,07898957617258,CURITIBA,PR
14049467000130,07896079588531,SAO PAULO,SP
49882913000178,07897064811054,MARILIA,SP
55630289000114,07896214570544,ITATIBA,SP
23643315000152,07891025109396,SAO PAULO,SP
05694537000112,07897516700103,SAO CARLOS,SP
97225346000120,07896009863752,SAO SEPE,RS
00382468002131,07891024128503,SAO BERNARDO DO CAMPO,SP
50564053000880,07891022101300,SAO BERNARDO DO CAMPO,SP
46025722000100,07896022204495,SUMARE,SP
61068276000104,07891150061965,VALINHOS,SP
16849231000104,07896051164340,BELO HORIZONTE,MG
61586558000195,07891095025107,SAO PAULO,SP
33016338000190,07896007990221,RIO DE JANEIRO,RJ
23643315000152,07891025105428,SAO PAULO,SP
60498706000157,07896036096444,SAO PAULO,SP
52123916000132,07896058503340,MARILIA,SP
54516661003704,07891010521448,SAO JOSE DOS CAMPOS,SP
56010739000139,07896092503559,PRESIDENTE PRUDENTE,SP
09478256000183,07898278530014,FORTALEZA,CE
00353155000101,07891772154328,DIADEMA,SP
08355342000136,07896087002005,PELOTAS,RS
23643315000152,07891025700982,SAO PAULO,SP
07206816000115,07896205722068,FORTALEZA,CE
35402759000185,07896002361002,SAO PAULO,SP
01257995000133,07898080641823,CORUMBAIBA,GO
30153506000100,07896000722522,NOVA IGUACU,RJ
16849231000104,07896051123989,BELO HORIZONTE,MG
50564053000880,07891022854718,SAO BERNARDO DO CAMPO,SP
02736595000173,07898905356291,MACEIO,AL
07206816000115,07896205774029,FORTALEZA,CE
04826593000109,07898939247015,MAMBAI,GO
46025722000100,07896022200077,SUMARE,SP
50955707000472,07896102503708,BARUERI,SP
04412044000180,07898403910087,SOROCABA,SP
15579674000160,07898591457784,JUNDIAI,SP
12285276000142,07896004401416,MACEIO,AL
10367257000130,07898942815331,PIRACICABA,SP
60934551000588,07898409950629,SAO PAULO,SP
46278537000119,07896115702686,OSASCO,SP
75802041000109,07896931611926,CAMPO LARGO,PR
24353832000150,07898416524486,JUNDIAI,SP
17010965000168,07898909999906,ITU,SP
98521909000190,07896855907501,VACARIA,RS
60409075000152,07891000304808,SAO PAULO,SP
56851355000149,07896085812842,SAO BERNARDO DO CAMPO,SP
14173657000165,07898994534266,UBERABA,MG
60945169001037,07891079012963,IBIUNA,SP
07757005000617,07898205924312,LAVRAS,MG
11507415000172,07896013106517,PAULISTA,PE
02780640000510,07896196059518,SAO PAULO,SP
16849231000104,07896051128403,BELO HORIZONTE,MG
16849231000104,07896051135456,BELO HORIZONTE,MG
84046101000193,07891080106019,SAO PAULO,SP
62598586000195,07891032015222,SAO PAULO,SP
07206816000115,07891152301175,FORTALEZA,CE
47508411110504,07895000331680,SAO PAULO,SP
33040122000160,07896024725004,RIO DE JANEIRO,RJ
62546387000133,07896292311275,MATAO,SP
01856022000110,07897042008827,UBERABA,MG
50955707000472,07896102502534,BARUERI,SP
04319411000103,07898911020384,IPEUNA,SP
07815640000107,07896340810804,SOBRAL,CE
13324184000197,07891999003065,SAO PAULO,SP
04253784000110,07898316360108,FRANCA,SP
05540409000114,07898957617609,CURITIBA,PR
59557124000115,07891035040283,SAO PAULO,SP
08811226001903,07891091018011,CABEDELO,PB
61068276000104,07891150051980,VALINHOS,SP
10678481000223,07898930883106,SAO PAULO,SP
31565104000177,07894321811758,SAO PAULO,SP
55002133000199,07896004005300,SAO PAULO,SP
09991639000150,07897353901763,CARUARU,PE
60409075000152,07891000266502,SAO PAULO,SP
01838723000127,07893000005969,Itajaí,SC
50564053000880,07891022854879,SAO BERNARDO DO CAMPO,SP
08192116000181,07899916904839,SAO PAULO,SP
19900000000176,00000078904644,JACAREI,SP
62691043000118,07896066304595,DIADEMA,SP
00382468002131,07891024034415,SAO BERNARDO DO CAMPO,SP
24949232000159,07891143017009,SAO PAULO,SP
62546387000133,07896292313897,MATAO,SP
82945932000171,07896011105826,SAO LOURENCO D'OESTE,SC
62546387000133,07896292308794,MATAO,SP
05771868000109,07898946867527,MANDAGUACU,PR
01682695000100,07898234233515,GARANHUNS,PE
07634785000101,07896510100032,MARANGUAPE,CE
02279324000489,07891167021075,SAO PAULO,SP
61068276000104,07891150054493,VALINHOS,SP
79638524001800,07891089017897,CURITIBA,PR
62546387000133,07896292304420,MATAO,SP
07206816000115,07891152223125,FORTALEZA,CE
73410326000160,07897395099374,RIO DE JANEIRO,RJ
17294309000134,07898595660111,BLUMENAU,SC
98408073000111,07891872179726,PAROBE,RS
60409075000152,07891000094396,SAO PAULO,SP
50955707000472,07896102502787,BARUERI,SP
08726429000172,07898922974485,UBERLANDIA,MG
33247743000110,07896015518325,RIO DE JANEIRO,RJ
52034139000150,07896003704259,MARILIA,SP
45997418000153,07894900700220,RIO DE JANEIRO,RJ
53512810000193,07896256065404,SAO JOSE DO RIO PRETO,SP
08811556000170,07896087200586,CAMPINA GRANDE,PB
47508411110504,07895000327928,SAO PAULO,SP
55223127000161,07896263500011,POTIRENDABA,SP
06042467000180,07896058256482,CAMPINAS,SP
01773518000120,07898524348516,JANDIRA,SP
61724241000178,07898075649995,SANTANA DE PARNAIBA,SP
43461789000190,07896098905746,AMPARO,SP
07757005000617,07898205924220,LAVRAS,MG
60409075000152,07891000251652,SAO PAULO,SP
33033028000184,07895800125182,CURITIBA,PR
03861512000130,07898286201227,ITAPORANGA D AJUDA,SE
61068276000104,07891150049871,VALINHOS,SP
61068276000104,07891150027824,VALINHOS,SP
61068276000104,07891150055759,VALINHOS,SP
02340534000192,07896945401582,CUSTODIA,PE
00063960000109,07891737337247,PORTO ALEGRE,RS
61068276000104,07891150048492,VALINHOS,SP
17467515000107,07896005808016,SANTA LUZIA,MG
45997418000153,07894900011708,RIO DE JANEIRO,RJ
17090600000190,07898954857145,MORENO,PE
07206816000115,07891152506815,FORTALEZA,CE
73410326000160,07897395020378,RIO DE JANEIRO,RJ
47508411110504,07895000343034,SAO PAULO,SP
17467515000107,07896224800747,SANTA LUZIA,MG
14049467000130,07896034668483,SAO PAULO,SP
00382468002131,07891024036921,SAO BERNARDO DO CAMPO,SP
07206816000115,07896213000059,FORTALEZA,CE
47508411110504,07895000334506,SAO PAULO,SP
11769753000182,07898946243116,FRANCA,SP
00382468002131,07891024130728,SAO BERNARDO DO CAMPO,SP
00382468002131,07891024027028,SAO BERNARDO DO CAMPO,SP
33381286000151,07898274522693,RIO DE JANEIRO,RJ
50955707000472,07896102501308,BARUERI,SP
43461789000190,07896055504104,AMPARO,SP
64171697000146,07898947385983,SAO PAULO,SP
30153506000100,07896000726544,NOVA IGUACU,RJ
10483444000189,07898403780147,MORADA NOVA,CE
07526557000100,07891149106455,SAO PAULO,SP
13324184000197,07891999015648,SAO PAULO,SP
60409075000152,07891000120750,SAO PAULO,SP
47508411110504,07895000321186,SAO PAULO,SP
60409075000152,07891000120095,SAO PAULO,SP
02290277000121,07896018700307,SUZANO,SP
14998371000119,07896005218099,FORTALEZA,CE
46025722000100,07896022202842,SUMARE,SP
61724241000178,07898075642941,SANTANA DE PARNAIBA,SP
64904295000103,07891910030286,SAO PAULO,SP
59557124000115,07891035285202,SAO PAULO,SP
90471798000495,07896011900025,CAMAQUA,RS
50955707000472,07896102502152,BARUERI,SP
15488031000100,07898933879038,CURITIBA,PR
60409075000152,07891000255742,SAO PAULO,SP
88933114000135,07898929966490,CRUZ ALTA,RS
17467515000107,07896005800157,SANTA LUZIA,MG
46344354000669,07891132019281,SAO PAULO,SP
61193496000151,07891048050064,SAO PAULO,SP
63460299000187,07896028014494,SAO PAULO,SP
08505736000123,07897664169791,SAO PAULO,SP
10808491000155,07896020801733,RECIFE,PE
62162243000426,07896025801967,ITAQUAQUECETUBA,SP
55630289000114,07896214536090,ITATIBA,SP
54516661003704,07891010014810,SAO JOSE DOS CAMPOS,SP
43461789000190,07896098900161,AMPARO,SP
92215763000178,07896012303115,PELOTAS,RS
76490184000187,07891098010568,RIO DE JANEIRO,RJ
55335939000280,07896181501435,PRESIDENTE PRUDENTE,SP
46025722000100,07896022203757,SUMARE,SP
28053619000183,07891008109887,VILA VELHA,ES
01125487000100,07897938900433,MARINGA,PR
45997418000153,07894900061604,RIO DE JANEIRO,RJ
60409075000152,07891000107485,SAO PAULO,SP
62162243000426,07896025801196,ITAQUAQUECETUBA,SP
84046101000193,07891107111927,SAO PAULO,SP
50564053000880,07891022100372,SAO BERNARDO DO CAMPO,SP
07814284000107,07896048283689,JUNDIAI,SP
11507415000172,07896013105657,PAULISTA,PE
61068276000104,07891150050044,VALINHOS,SP
01257995000133,07898080640376,CORUMBAIBA,GO
01856022000110,07897042077496,UBERABA,MG
13647785000130,07898362501098,ARAPIRACA,AL
43643857000132,07896079840127,SAO PAULO,SP
70940994000101,07891962050751,GUARULHOS,SP
22310186000118,07898958161019,LAVRAS,MG
06042467000180,07896058251241,CAMPINAS,SP
17090600000190,07898954857572,MORENO,PE
02290277000121,07896018703469,SUZANO,SP
61586558000195,07891095400423,SAO PAULO,SP
33122466000119,07894650013915,RIO DE JANEIRO,RJ
00382468002131,07891024161814,SAO BERNARDO DO CAMPO,SP
08192116000181,07899916904716,SAO PAULO,SP
19199510000168,07898557010367,SAO PAULO,SP
23643315000152,07891025700647,SAO PAULO,SP
00063960000109,07891737243494,PORTO ALEGRE,RS
55223127000161,07896263501971,POTIRENDABA,SP
61193496000151,07891048036518,SAO PAULO,SP
46344354000669,07891132009961,SAO PAULO,SP
09991639000150,07897353902623,CARUARU,PE
54516661003704,07891010030889,SAO JOSE DOS CAMPOS,SP
55223127000161,07896263502541,POTIRENDABA,SP
04078748000168,07898312300351,ARARAQUARA,SP
96468079000159,07897259401190,SAO PAULO,SP
07206816000115,07896085075889,FORTALEZA,CE
61068276000104,07891150060685,VALINHOS,SP
47508411110504,07895000360918,SAO PAULO,SP
07206816000115,07896205774210,FORTALEZA,CE
61075099000185,07896237900038,SAO PAULO,SP
50564053000880,07891022857771,SAO BERNARDO DO CAMPO,SP
02290277000121,07896018700710,SUZANO,SP
51723435000103,07896496972548,OSASCO,SP
46344354000669,07891132007523,SAO PAULO,SP
00382468002131,07891024172230,SAO BERNARDO DO CAMPO,SP
05540409000114,07898957617043,CURITIBA,PR
59274704000103,07896062574404,SAO CAETANO DO SUL,SP
50564053000880,07891022851762,SAO BERNARDO DO CAMPO,SP
02717529000156,07897274414205,MOSSORO,RN
62162243000426,07896025802384,ITAQUAQUECETUBA,SP
56012420000142,07896656801169,RIBEIRAO PRETO,SP
81727414000119,07896283005664,CURITIBA,PR
33040122000160,07896024743169,RIO DE JANEIRO,RJ
01615814000101,07894000050454,SAO PAULO,SP
60409075000152,07891000259429,SAO PAULO,SP
60409075000152,07891000110829,SAO PAULO,SP
62461140000114,07891203055255,SAO PAULO,SP
08935629000135,07896235800187,BEZERROS,PE
00104603000133,07896013561866,NOVA IGUACU,RJ
08505736000123,07897664150027,SAO PAULO,SP
02419557000197,07898115900048,SAO PAULO,SP
14998371000119,07896005217474,FORTALEZA,CE
07526557000100,07891149101528,SAO PAULO,SP
92038108000191,07896502838622,CAXIAS DO SUL,RS
16849231000104,07896051140016,BELO HORIZONTE,MG
05540409000114,07898957617395,CURITIBA,PR
01773518000120,07898524348509,JANDIRA,SP
51723435000103,07896496917778,OSASCO,SP
03431255000105,07898230715213,ITU,SP
62546387000133,07896292306585,MATAO,SP
61296646000152,07896053800109,SAO PAULO,SP
61068276000104,07891150062375,VALINHOS,SP
61068276000104,07891150018754,VALINHOS,SP
61068276000104,07891150039285,VALINHOS,SP
82015652000164,07896292050136,MARIALVA,PR
46278537000119,07896115700019,OSASCO,SP
21992946000151,07896259412878,LAGOA DA PRATA,MG
11856283000194,07896607100280,VITORIA DE SANTO ANTAO,PE
47081427000125,07896238100024,CATANDUVA,SP
45997418000153,07894900094008,RIO DE JANEIRO,RJ
01851716000165,07896071021081,APARECIDA DE GOIANIA,GO
02089969000106,07898215152866,BELA VISTA DE GOIAS,GO
08811226001903,07891091061963,CABEDELO,PB
61075099000185,07896237900816,SAO PAULO,SP
61068276000104,07891150057944,VALINHOS,SP
02717529000156,07897274403049,MOSSORO,RN
50955707000472,07896102502961,BARUERI,SP
09190339000172,07898937720152,SALITRE,CE
02914460000150,07894904015108,SAO PAULO,SP
43816719002402,07898024394181,SAO PAULO,SP
47508411110504,07895000319077,SAO PAULO,SP
25759366000170,07897184000017,UBERLÂNDIA,MG
54516661003704,07891010041366,SAO JOSE DOS CAMPOS,SP
47508411110504,07895000447954,SAO PAULO,SP
62598586000195,07891032015505,SAO PAULO,SP
43461789000190,07896098901533,AMPARO,SP
23643315000152,07891025112013,SAO PAULO,SP
61068276000104,07891150029002,VALINHOS,SP
54360656000144,07891118013913,RIO DAS PEDRAS,SP
23191831000193,07898064036454,GOIANIA,GO
07175867000127,07898530841230,SAO PAULO,SP
78099777000142,07896111425794,MEDIANEIRA,PR
59104737000105,07891125000111,SAO BERNARDO DO CAMPO,SP
45997418000153,07894900552508,RIO DE JANEIRO,RJ
75802041000109,07896931614125,CAMPO LARGO,PR
23643315000152,07891025114499,SAO PAULO,SP
21992946000151,07896259412762,LAGOA DA PRATA,MG
00441885000164,07897173001285,JANDIRA,SP
61068276000104,07891150055711,VALINHOS,SP
05919420000190,07896179500686,PACAJUS,CE
61068276000104,07891038140409,VALINHOS,SP
05975111000307,07896040702140,PAULINIA,SP
56851355000149,07896085869297,SAO BERNARDO DO CAMPO,SP
62078027000154,07896073908014,ATIBAIA,SP
61068276000104,07891150027855,VALINHOS,SP
01307936000122,07898099394055,LEME,SP
11923281000170,07898090130256,MACEIO,AL
31565104000177,07892840251949,SAO PAULO,SP
43461789000190,07896098903032,AMPARO,SP
60498706000157,07896036094914,SAO PAULO,SP
87315834000174,07891330016129,ARROIO DO MEIO,RS
50564053000880,07897000800432,SAO BERNARDO DO CAMPO,SP
56851355000149,07896085869365,SAO BERNARDO DO CAMPO,SP
60409075000152,07891000251515,SAO PAULO,SP
61586558000195,07891095154029,SAO PAULO,SP
03822667000168,07898378180331,ESTANCIA,SE
07206816000115,07891152315097,FORTALEZA,CE
29588019000182,07896336804954,TERESOPOLIS,RJ
45997418000153,07894900030013,RIO DE JANEIRO,RJ
07206816000115,07896085075667,FORTALEZA,CE
04429377000111,07898292881673,SAO PAULO,SP
02365095000172,07898939253429,PALMEIRA DOS INDIOS,AL
61068276000104,07891150062498,VALINHOS,SP
05975111000137,07898085945049,PAULINIA,SP
16183527000139,07896394804545,VITORIA DA CONQUISTA,BA
09080907000182,07898949409717,SAO PAULO,SP
56012420000142,07896656801145,RIBEIRAO PRETO,SP
31565104000177,07892840222482,SAO PAULO,SP
14049467000130,07891097000775,SAO PAULO,SP
10483444000189,07898403781489,MORADA NOVA,CE
70940994000101,07891962045160,GUARULHOS,SP
30153506000100,07896000724526,NOVA IGUACU,RJ
05891546000101,07898017820116,TERESINA,PI
22229207000175,07896021300150,MACHADO,MG
28053619000183,07891008170573,VILA VELHA,ES
49175797000157,07897594100086,UBATUBA,SP
33033028000184,07893333733362,CURITIBA,PR
33306929000798,07899026459908,SAO PAULO,SP
43461789000190,07896098900536,AMPARO,SP
01773518000120,07898524349087,JANDIRA,SP
94904133000136,07898070110797,BENTO GONCALVES,RS
02097007000107,07895144603063,VINHEDO,SP
62078027000154,07896073900216,ATIBAIA,SP
03956345000101,07898293493776,UBERLANDIA,MG
61068276000104,07891150027831,VALINHOS,SP
61362182000135,07896020157502,GUARULHOS,SP
00382468002131,07891024026113,SAO BERNARDO DO CAMPO,SP
61068276000104,07891150030756,VALINHOS,SP
62546387000133,07896292300095,MATAO,SP
61586558000195,07891095017683,SAO PAULO,SP
12213443000140,07896481180101,ARAPIRACA,AL
31565104000177,07892840257248,SAO PAULO,SP
03116028000187,07896775179675,SANTO ANTONIO DA PATRULHA,RS
16849231000104,07896051111849,BELO HORIZONTE,MG
61193496000151,07891048049747,SAO PAULO,SP
04892455000110,07896791970997,SETE LAGOAS,MG
61087367000189,07896353301627,SAO PAULO,SP
02286974000109,07896462300153,DIADEMA,SP
61586558000195,07891095028283,SAO PAULO,SP
02195380000192,07898951850217,SAO PAULO,SP
04894085000150,00000078936546,BELEM,PA
60945169001037,07891079012994,IBIUNA,SP
61193496000151,07891048044261,SAO PAULO,SP
28053619000183,07891008169973,VILA VELHA,ES
15579674000160,07898279790486,JUNDIAI,SP
60945169001037,07891079095577,IBIUNA,SP
61155511000177,07891965120536,SAO PAULO,SP
70940994000101,07891962054544,GUARULHOS,SP
29588019000182,07896336806453,TERESOPOLIS,RJ
49830136000118,07896056100114,SAO PAULO,SP
55335939000280,07896181501633,PRESIDENTE PRUDENTE,SP
01838723000127,07893000488601,Itajaí,SC
70940994000101,07891962051604,GUARULHOS,SP
03861512000130,07898286200053,ITAPORANGA D AJUDA,SE
60498706000157,07896036094976,SAO PAULO,SP
65979973000160,07896048705693,BRAGANCA PAULISTA,SP
00382468002131,07891024136089,SAO BERNARDO DO CAMPO,SP
61068276000104,07891150017375,VALINHOS,SP
72077514000156,07896317100662,SAO JOSE DO RIO PRETO,SP
02176615000107,07898126405839,ALVINOPOLIS,MG
47508411110504,07895000427994,SAO PAULO,SP
00382468002131,07891024128596,SAO BERNARDO DO CAMPO,SP
23643315000152,07891025112914,SAO PAULO,SP
46025722000100,07896022207090,SUMARE,SP
54360656000144,07891118012701,RIO DAS PEDRAS,SP
44288975000132,07891094001614,MOGI DAS CRUZES,SP
03822667000168,07898378180812,ESTANCIA,SE
61724241000178,07898075641180,SANTANA DE PARNAIBA,SP
14049467000130,07896034668360,SAO PAULO,SP
01731172000106,07898080663443,TUBARAO,SC
11509834000143,07898953416015,MARECHAL DEODORO,AL
76496702000170,07896045024445,ALMIRANTE TAMANDARE,PR
33122466000119,07894650004586,RIO DE JANEIRO,RJ
61068276000104,07891150039292,VALINHOS,SP
01125487000100,07897938900495,MARINGA,PR
15579674000160,07898279797775,JUNDIAI,SP
00069957000194,07898152996752,CURITIBA,PR
13423976000119,07898951721029,RIBEIRAO PRETO,SP
97191902000194,07896041173895,SAO SEBASTIAO DO CAI,RS
02338823000157,07898192035671,SAO PAULO,SP
04029796000166,07898915633832,BELO HORIZONTE,MG
55572044000188,07896279113267,SAO PAULO,SP
05552477000101,07898497186771,ABREU E LIMA,PE
33306929000798,07899026464971,SAO PAULO,SP
14998371000119,07896005277201,FORTALEZA,CE
54516661003704,07891010247324,SAO JOSE DOS CAMPOS,SP
23643315000152,07891025114451,SAO PAULO,SP
60409075000152,07891000242506,SAO PAULO,SP
61586558000195,07891095100361,SAO PAULO,SP
02089969000106,07898215152798,BELA VISTA DE GOIAS,GO
46344354000669,07891132007509,SAO PAULO,SP
47508411110504,07895000342341,SAO PAULO,SP
25141438000110,07898960482133,SAO PAULO,SP
55223127000161,07896263500301,POTIRENDABA,SP
50955707000472,07896102583182,BARUERI,SP
17467515000107,07896005800683,SANTA LUZIA,MG
61068276000104,07891150037564,VALINHOS,SP
02089969000106,07898215152811,BELA VISTA DE GOIAS,GO
33040122000160,07896024724298,RIO DE JANEIRO,RJ
33122466000119,07894650004265,RIO DE JANEIRO,RJ
59104737000105,07891125000074,SAO BERNARDO DO CAMPO,SP
07206816000115,07896264601182,FORTALEZA,CE
50955707000472,07896102517132,BARUERI,SP
43816719002402,00000078935266,SAO PAULO,SP
79638524001800,07891089060602,CURITIBA,PR
46842894000591,07898295301345,CANDIDO MOTA,SP
56851355000149,07896085840029,SAO BERNARDO DO CAMPO,SP
59557124000115,07891035570001,SAO PAULO,SP
10483444000189,07898403782042,MORADA NOVA,CE
03107081000111,07898231300012,CAJOBI,SP
56925019000101,07896547501161,SANTA RITA DO PASSA QUATRO,SP
14049467000130,07891097001024,SAO PAULO,SP
62546387000133,07896292311282,MATAO,SP
00104603000133,07896013544203,NOVA IGUACU,RJ
72861461000160,07896048300966,VARGEM GRANDE DO SUL,SP
02780640000510,07896196060972,SAO PAULO,SP
47508411110504,07895000455799,SAO PAULO,SP
61068276000104,07891150017368,VALINHOS,SP
14049467000130,07891097000270,SAO PAULO,SP
00588458000103,07897517206819,MONTE ALTO,SP
21326756000103,07896629640535,ITUIUTABA,MG
61068276000104,07891150058897,VALINHOS,SP
84869593000117,07896272000076,SAO JOSE DOS PINHAIS,PR
14998371000119,07896005218051,FORTALEZA,CE
59274704000103,07896062513533,SAO CAETANO DO SUL,SP
02744273000176,07898125760106,MACHADO,MG
07790200000134,07896455004549,SAO PAULO,SP
00382468002131,07891024038949,SAO BERNARDO DO CAMPO,SP
50493170000123,07896255519441,RIBEIRAO PRETO,SP
00382468002131,07891024131459,SAO BERNARDO DO CAMPO,SP
59557124000115,07891035051166,SAO PAULO,SP
47081427000125,07896238101557,CATANDUVA,SP
00588458000103,07897517206772,MONTE ALTO,SP
33122466000119,07894650182208,RIO DE JANEIRO,RJ
19273747000141,07896010400854,GOVERNADOR VALADARES,MG
84046101000193,07891080149382,SAO PAULO,SP
01773518000120,07898623951174,JANDIRA,SP
84046101037194,07891300085599,SAO PAULO,SP
50564053000880,07891022638004,SAO BERNARDO DO CAMPO,SP
59557124000115,07891035040443,SAO PAULO,SP
28053619000183,07891008097535,VILA VELHA,ES
17467515000107,07896224836159,SANTA LUZIA,MG
55885321000102,07896030518782,SAO PAULO,SP
76490184000187,07891098000187,RIO DE JANEIRO,RJ
62162243000426,07896025800168,ITAQUAQUECETUBA,SP
01851716000165,07896071024785,APARECIDA DE GOIANIA,GO
28053619000183,07891008040029,VILA VELHA,ES
05017780000287,07896581352538,VISCONDE DO RIO BRANCO,MG
46025722000100,07896022202989,SUMARE,SP
04429377000111,07898292883523,SAO PAULO,SP
09641406000128,07896069576258,NEVES PAULISTA,SP
05975111000307,07896040706858,PAULINIA,SP
00588458000103,07897517206123,MONTE ALTO,SP
07757005000617,07898205924466,LAVRAS,MG
08841296000185,07898994046288,COTIPORA,RS
64904295000103,07891910007110,SAO PAULO,SP
04462889000180,07898917642054,FORTALEZA,CE
82641986000143,07891031406014,BLUMENAU,SC
02279324000489,07891167016002,SAO PAULO,SP
70940994000101,07891962051383,GUARULHOS,SP
02916265000160,07899567219054,LINS,SP
60945169001037,07891079012833,IBIUNA,SP
07634785000101,07896510100292,MARANGUAPE,CE
04175027000176,07898911931253,BELO HORIZONTE,MG
21992946000151,07896259412212,LAGOA DA PRATA,MG
61193496000151,07891048014011,SAO PAULO,SP
43461789000190,07896098900116,AMPARO,SP
35504133000180,07898012860537,PATOS,PB
61365557000110,07896331100136,SAO SEBASTIAO DO PARAISO,MG
82641986000143,07891031110034,BLUMENAU,SC
04281067000100,07898088693008,NOSSA SENHORA DO SOCORRO,SE
02333707000145,07896089028751,JUNDIAI,SP
03956345000101,07898293495114,UBERLANDIA,MG
01567613000178,07899884204078,RIO DE JANEIRO,RJ
47508411110504,07895000472215,SAO PAULO,SP
61155511000177,07891965120178,SAO PAULO,SP
01838723000127,07891515980238,Itajaí,SC
10212986000117,07899904909242,POMERODE,SC
08864807000184,07898944992498,ARACAJU,SE
04899037000669,07898942775345,PETROLINA,PE
01615814000101,07891700077408,SAO PAULO,SP
03485775000192,07896002110426,PIRASSUNUNGA,SP
43461789000190,07896098901489,AMPARO,SP
47508411110504,07895000361083,SAO PAULO,SP
02780640000510,07896196080444,SAO PAULO,SP
60409075000152,07891000118856,SAO PAULO,SP
02428437000156,07898303140089,BOM JESUS DE GOIAS,GO
03485775000192,07896002110419,PIRASSUNUNGA,SP
50955707000472,07896102502657,BARUERI,SP
25141438000110,07898960482157,SAO PAULO,SP
60934551000588,07898409951848,SAO PAULO,SP
04429377000111,07899970400322,SAO PAULO,SP
60498706000157,07896036097052,SAO PAULO,SP
00048785000172,07896445472594,FORTALEZA,CE
23643315000152,07891025105411,SAO PAULO,SP
02333707000145,07896089088410,JUNDIAI,SP
00382468002131,07891024179420,SAO BERNARDO DO CAMPO,SP
52123916000132,07896058501568,MARILIA,SP
07206816000115,07891152300963,FORTALEZA,CE
21992946000151,07896259415367,LAGOA DA PRATA,MG
82945932000171,07896011105871,SAO LOURENCO D'OESTE,SC
01257995000133,07898080641540,CORUMBAIBA,GO
07206816000115,07896213002497,FORTALEZA,CE
03822667000168,07898378180072,ESTANCIA,SE
62162243000426,07896025802865,ITAQUAQUECETUBA,SP
07652402000110,07898940264193,CURITIBA,PR
46025722000100,07896022200381,SUMARE,SP
81378721000131,07896362100013,TURVO,SC
46842894000591,07898295300799,CANDIDO MOTA,SP
04827795000167,07898137931655,MONTE MOR,SP
61193496000151,07891048014257,SAO PAULO,SP
00104603000133,07896013561316,NOVA IGUACU,RJ
17567256000188,07896339900134,PASSA QUATRO,MG
03431255000105,07898230711512,ITU,SP
01257995000133,07898080641700,CORUMBAIBA,GO
45985371000108,07891040221073,SUMARE,SP
46842894000591,07898295301130,CANDIDO MOTA,SP
73410326000160,07898377660032,RIO DE JANEIRO,RJ
66632175000391,07898176550343,BARRA BONITA,SP
47508411110504,07895000447923,SAO PAULO,SP
60409075000152,07891000544303,SAO PAULO,SP
40499907000161,07898141550347,ALAGOINHAS,BA
54516661003704,07891010245337,SAO JOSE DOS CAMPOS,SP
60945169001037,07891079011805,IBIUNA,SP
61068276000104,07891150053892,VALINHOS,SP
02290277000121,07896007547913,SUZANO,SP
47508411110504,07895000342785,SAO PAULO,SP
49882913000178,07897064810330,MARILIA,SP
46025722000100,07896022200435,SUMARE,SP
33306929000798,07899026487260,SAO PAULO,SP
21992946000151,07896259410775,LAGOA DA PRATA,MG
61087367000189,07896353300323,SAO PAULO,SP
81727414000119,07896283005855,CURITIBA,PR
55572044000188,07896279114714,SAO PAULO,SP
02279324000489,07891167016026,SAO PAULO,SP
01551272000142,07898031170259,RECIFE,PE
60934551000588,07898409957970,SAO PAULO,SP
31565104000177,07892840008154,SAO PAULO,SP
14998371000119,07896005216927,FORTALEZA,CE
02089969000106,07898215151487,BELA VISTA DE GOIAS,GO
02914460000150,07894904928965,SAO PAULO,SP
47508411110504,07895000343706,SAO PAULO,SP
61068276000104,07891150055186,VALINHOS,SP
00382468002131,07891024136096,SAO BERNARDO DO CAMPO,SP
51723435000103,07896496972340,OSASCO,SP
01856022000110,07897042007363,UBERABA,MG
79416541000155,07896546110012,FORQUILHINHA,SC
11773339000147,07898948525012,PASSO FUNDO,RS
01133434000122,07898000050124,MOGI DAS CRUZES,SP
07526557000100,07891991010481,SAO PAULO,SP
11507415000172,07896013106944,PAULISTA,PE
61068276000104,07891150052000,VALINHOS,SP
04914890000106,07898367980898,ITU,SP
02717529000156,07897274413024,MOSSORO,RN
07206816000115,07896085076190,FORTALEZA,CE
02932074000191,07896094910959,SAO PAULO,SP
08811556000170,07896087200012,CAMPINA GRANDE,PB
54470430000104,07896025525146,COTIA,SP
61068276000104,07891150037571,VALINHOS,SP
81378721000131,07896362105018,TURVO,SC
05193785000260,07899914200070,TATUI,SP
46948287000187,07896261402805,CATANDUVA,SP
47508411110504,07895000381937,SAO PAULO,SP
