,cnpj,gtin,category
17956,6057223023112,7891000156209,doces e sobremesas
17957,41185455001501,7896036095089,massas e molhos
17958,47508411135833,7896085072864,"bolos, biscoitos e bolachas"
17959,75315333008002,7891025109907,iogurtes e sobremesas
17960,47508411110687,7891000244265,iogurtes e sobremesas
17961,76430438007184,7898957617272,massas e molhos
17962,76430438007184,7891999003713,iogurtes e sobremesas
17963,71322150004408,7896085052071,"bolos, biscoitos e bolachas"
17964,6057223023112,7897942100096,massas e molhos
17965,32860231000676,7891150060821,cabelo
17966,6057223023112,7898024396529,doces e sobremesas
17967,47508411152681,7896005800546,cafés e chás
17968,75315333009246,7897517206086,massas e molhos
17969,75315333008002,7896025801301,doces e sobremesas
17970,47508411135833,7891962036991,"bolos, biscoitos e bolachas"
17971,71322150003266,7897473700130,conservas e enlatados
17972,17676214000185,7891149107353,refrigerantes
17973,63960023575,7896021300952,massas e molhos
17974,71322150001301,7896423424539,bomboniere
17975,41185455000378,7891008109863,bomboniere
17976,71322150003266,7891300908683,massas e molhos
17977,75315333007111,7894900911510,refrigerantes
17978,71322150004408,8001100059259,"bolos, biscoitos e bolachas"
17979,47508411113945,7891300908676,massas e molhos
17980,47508411135833,6897992011398,iogurtes e sobremesas
17981,3640467002219,7891000018750,"bolos, biscoitos e bolachas"
17982,47508411135833,7896071024785,"bolos, biscoitos e bolachas"
17983,63960023575,6508001133306,cabelo
17984,71322150003266,7891149103065,cervejas
17985,63960005917,7896336007942,doces e sobremesas
17986,71322150003266,7896037514831,conservas e enlatados
17987,75315333007111,7891149441501,refrigerantes
17988,41185455000378,7891150049628,cabelo
17989,8540603000198,7896259412878,bebidas lácteas
17990,6057223023112,7896005280911,doces e sobremesas
17991,32860231000676,7891079011478,massas e molhos
17992,9379531000101,5890205744053,massas e molhos
17993,41185455000378,7891025109594,iogurtes e sobremesas
17994,47508411134004,7898949840114,"óleos, azeites e vinagres"
17995,3640467002219,7896003706789,"bolos, biscoitos e bolachas"
17996,39346861029909,7896003706536,"bolos, biscoitos e bolachas"
17997,71322150003266,7898902299263,massas e molhos
17998,47508411135833,7896002303880,pães e bolos industrializados
17999,47508411110687,7894900700398,refrigerantes
18000,47508411113945,7891024128503,limpeza roupas
18001,1915625001037,7894900011593,refrigerantes
18002,47508411137100,7622210866790,bomboniere
18003,71322150001301,7891000255483,"bolos, biscoitos e bolachas"
18004,47508411113945,7898106080018,leite
18005,3720882000905,7898097961020,massas e molhos
18006,32860231000676,7891008170870,bomboniere
18007,47508411135833,5741000004722,cervejas
18008,71322150003266,7896022203146,cervejas
18009,71322150003266,7896069570072,massas e molhos
18010,5154589000368,7896061300271,"bolos, biscoitos e bolachas"
18011,5154589000368,7896224800594,cafés e chás
18012,47508411135833,7896496917709,"bolos, biscoitos e bolachas"
18013,41185455000378,7896005800683,cafés e chás
18014,17676214000185,7897395050108,cervejas
18015,75315333009831,7898080640413,doces e sobremesas
18016,17676214000185,7896292304239,massas e molhos
18017,39346861026802,7896051146209,iogurtes e sobremesas
18018,71322150003266,7898915949254,cervejas
18019,47508411113945,7891150056275,limpeza roupas
18020,71322150004408,7896022200206,massas e molhos
18021,39346861026802,7891991006088,cervejas
18022,21911839000232,896414103730,"bolos, biscoitos e bolachas"
18023,75315333008002,5601252102433,"óleos, azeites e vinagres"
18024,43235985000732,18961157,cabelo
18025,47508411113945,7898378180836,sucos e refrescos
18026,47508411110687,7896292303751,massas e molhos
18027,71322150001301,7896003702682,"bolos, biscoitos e bolachas"
18028,9535928000730,7891991001342,refrigerantes
18029,8540603000198,7896013100980,"óleos, azeites e vinagres"
18030,32860231000676,7894321716053,solúveis matinais
18031,47508411152681,7896003706376,"bolos, biscoitos e bolachas"
18032,75315333009831,7896235800026,doces e sobremesas
18033,41185455000378,7898939253245,"manteigas, patês e requeijão"
18034,17676214000185,7891149103270,cervejas
18035,3720882000905,7898948913949,massas e molhos
18036,71322150001301,7894900558524,refrigerantes
18037,71322150004408,7898942301216,cervejas
18038,47508411135833,891295008785,refrigerantes
18039,76430438007184,7622210700377,"bolos, biscoitos e bolachas"
18040,63960005917,6890291301078,massas e molhos
18041,47508411137100,7896490290693,sucos e refrescos
18042,47508411135833,8412598000799,cervejas
18043,41185455000378,7896036095065,massas e molhos
18044,47508411152681,7896005804513,cafés e chás
18045,63960005917,7891079000465,massas e molhos
18046,47508411152681,7896005212905,doces e sobremesas
18047,41185455000378,7896102000108,massas e molhos
18048,8540603000198,7891000260180,iogurtes e sobremesas
18049,3720882000905,7898384200085,farinhas
18050,39346861029909,7896058256239,"bolos, biscoitos e bolachas"
18051,13004510024100,7898024396994,bomboniere
18052,75315333008002,7896094906020,cafés e chás
18053,63960005917,7898926177523,doces e sobremesas
18054,47508411113945,7891152300710,"bolos, biscoitos e bolachas"
18055,75315333009831,7891089071738,"óleos, azeites e vinagres"
18056,3720882000905,7896045505357,cervejas
18057,41185455000378,7899774517462,iogurtes e sobremesas
18058,47508411152681,7622300859978,doces e sobremesas
18059,17676214000185,7891149106332,cervejas
18060,3640467002219,8076800195132,massas e molhos
18061,3720882000905,7896654100066,limpeza roupas
18062,47508411113945,7622300837389,"bolos, biscoitos e bolachas"
18063,63960023575,7891515972127,iogurtes e sobremesas
18064,39346861026802,7896279115001,cabelo
18065,71322150004408,1290204803579,"bolos, biscoitos e bolachas"
18066,6057223035552,7896447508819,sucos e refrescos
18067,6057223023112,7899026487185,cabelo
18068,71322150003266,7891167011755,conservas e enlatados
18069,3720882000905,7891032018353,doces e sobremesas
18070,71322150004408,7896066334509,"bolos, biscoitos e bolachas"
18071,47508411152681,7895000475018,doces e sobremesas
18072,41185455000378,7896013105893,limpeza roupas
18073,75315333009831,7898954857343,"bolos, biscoitos e bolachas"
18074,8540603000198,7891000087817,solúveis matinais
18075,21911839000232,7891991001380,refrigerantes
18076,47508411113945,7898378180751,sucos e refrescos
18077,47508411135833,8410525231810,bomboniere
18078,41185455001501,7898341430142,sucos e refrescos
18079,71322150004408,7891080170591,massas e molhos
18080,13004510024100,7891010244620,cabelo
18081,71322150001301,7891000266502,bomboniere
18082,47508411134004,8002210120372,"óleos, azeites e vinagres"
18083,13004510024100,7896098902752,limpeza roupas
18084,47508411137100,7891151035484,bomboniere
18085,17676214000185,7891962052663,"bolos, biscoitos e bolachas"
18086,75315333009831,5890945400028,doces e sobremesas
18087,3720882000905,7896118502009,aperitivos e salgadinhos
18088,75315333007111,7894900051155,refrigerantes
18089,75315333008002,7896051146100,iogurtes e sobremesas
18090,63960005917,7891079001547,massas e molhos
18091,47508411152681,7895000318483,conservas e enlatados
18092,47508411137100,7898403780291,"manteigas, patês e requeijão"
18093,3720882000905,7891048038451,cafés e chás
18094,13004510024100,7899706139038,cabelo
18095,1915625001037,7896263500202,refrigerantes
18096,41185455000378,5897425101376,iogurtes e sobremesas
18097,71322150003266,7891141022852,cervejas
18098,71322150001301,7891991000178,cervejas
18099,71322150003266,7898230715213,cervejas
18100,47508411152681,7891000107041,doces e sobremesas
18101,76430438007184,7896004005560,"bolos, biscoitos e bolachas"
18102,63960005917,7891000259313,"bolos, biscoitos e bolachas"
18103,63960005917,7898292884063,doces e sobremesas
18104,47508411152681,3222472195092,"bolos, biscoitos e bolachas"
18105,3720882000905,7891008123302,bomboniere
18106,47508411113945,7896036095119,massas e molhos
18107,41185455000378,7896481120169,cafés e chás
18108,41185455000378,7891000104651,iogurtes e sobremesas
18109,47508411152681,7896024778970,"bolos, biscoitos e bolachas"
18110,71322150003266,7894321822020,conservas e enlatados
18111,39346861029909,7891991014762,cervejas
18112,3720882000905,7896058500738,aperitivos e salgadinhos
18113,6057223035552,7894900660302,sucos e refrescos
18114,21911839000232,7896003704747,"bolos, biscoitos e bolachas"
18115,71322150004408,7622210700377,"bolos, biscoitos e bolachas"
18116,63960006212,7894900708394,refrigerantes
18117,47508411137100,78912939,refrigerantes
18118,41185455000378,7896022200213,massas e molhos
18119,43235985000732,7891150055537,cabelo
18120,5154589000368,7896005030035,"bolos, biscoitos e bolachas"
18121,71322150001301,7896255501293,bomboniere
18122,5154589000368,7896013106357,limpeza roupas
18123,71322150004408,7894900323405,refrigerantes
18124,47508411110687,7891330016778,bomboniere
18125,6057223023112,7896013558231,cabelo
18126,3640467002219,7896102509410,massas e molhos
18127,71322150001301,8891909051062,"bolos, biscoitos e bolachas"
18128,3720882000905,7898952901222,aperitivos e salgadinhos
18129,75315333007111,7891010030391,cabelo
18130,3720882000905,7898341430111,sucos e refrescos
18131,71322150004408,7896036090879,massas e molhos
18132,41185455001501,826489088397,cafés e chás
18133,41185455000378,7891035040429,limpeza roupas
18134,47508411152681,7891048045145,doces e sobremesas
18135,71322150001301,7622300873554,"bolos, biscoitos e bolachas"
18136,6057223035552,7896000583321,sucos e refrescos
18137,75315333009831,7501007457826,cabelo
18138,63960005917,7896085055836,"bolos, biscoitos e bolachas"
18139,3720882000905,38000846106,aperitivos e salgadinhos
18140,9535928000730,7891079000311,massas e molhos
18141,3640467002219,7894900025019,refrigerantes
18142,76430438007184,7896022200206,massas e molhos
18143,13004510024100,7896240705729,higiene infantil
18144,71322150004408,298461980010,cervejas
18145,71322150004408,7896036095102,massas e molhos
18146,71322150001301,5400265030654,bomboniere
18147,71322150001301,78905276,cervejas
18148,75315333008002,7896205752362,massas e molhos
18149,71322150003266,7896205744152,cervejas
18150,75315333008274,7891048038048,cafés e chás
18151,3720882000905,40000001607,bomboniere
18152,39346861026802,7896094902749,corpo
18153,6057223023112,7896102502756,massas e molhos
18154,5154589000368,7891050001016,destilados
18155,3640467002219,7896022203122,massas e molhos
18156,47508411137100,7892840253547,aperitivos e salgadinhos
18157,71322150003266,7891095003884,massas e molhos
18158,17676214000185,7891000257234,"bolos, biscoitos e bolachas"
18159,47508411152681,7896003702583,"bolos, biscoitos e bolachas"
18160,13004510024100,8891070857777,limpeza casa
18161,21911839000232,7891962003566,"bolos, biscoitos e bolachas"
18162,3640467002219,7896085053832,"bolos, biscoitos e bolachas"
18163,47508411110687,7895000475001,bomboniere
18164,41185455000378,7896035911373,farinhas
18165,47508411113945,7891025105862,iogurtes e sobremesas
18166,47508411152681,7896085053269,"bolos, biscoitos e bolachas"
18167,76430438007184,7891999990907,iogurtes e sobremesas
18168,47508411135833,7896085076480,"bolos, biscoitos e bolachas"
18169,39346861026802,4005808555321,corpo
18170,47508411152681,7893200203004,conservas e enlatados
18171,71322150003266,7896036096079,massas e molhos
18172,47508411113945,7898286200145,cafés e chás
18173,75315333009831,7891095009916,doces e sobremesas
18174,47508411113945,7891330016334,bomboniere
18175,63960023575,7891080147258,massas e molhos
18176,39346861029909,7896058202908,"bolos, biscoitos e bolachas"
18177,47508411113945,7891991000826,refrigerantes
18178,47508411152681,7891962050089,"bolos, biscoitos e bolachas"
18179,75315333009831,7896213000196,"bolos, biscoitos e bolachas"
18180,3640467002219,7891962051406,"bolos, biscoitos e bolachas"
18181,47508411135833,7897173001056,pães e bolos industrializados
18182,51010502000800,7894900521009,refrigerantes
18183,71322150004408,7894900011753,refrigerantes
18184,41185455000378,7896038310197,massas e molhos
18185,47508411152681,7891048014219,doces e sobremesas
18186,71322150001301,7891000251652,"bolos, biscoitos e bolachas"
18187,6057223023112,7894900031591,refrigerantes
18188,32860231000676,7896013106319,limpeza roupas
18189,75315333009246,7894900060010,refrigerantes
18190,13004510024100,7891150051904,cabelo
18191,8540603000198,7896013106944,"óleos, azeites e vinagres"
18192,63960005917,7899567219153,massas e molhos
18193,51010502000800,7896292350403,massas e molhos
18194,75315333007111,7896020158837,cabelo
18195,63960005917,7898605251698,cervejas
18196,71322150001301,7291149810305,cervejas
18197,41185455000378,7891098000170,cafés e chás
18198,9379531000101,7897395099367,cervejas
18199,32860231000676,17898029656908,bomboniere
18200,8540603000198,7896085393471,bebidas lácteas
18201,71322150001301,7898279795061,bomboniere
18202,6057223023112,7898367983790,cervejas
18203,47508411135833,7896003700527,"bolos, biscoitos e bolachas"
18204,41185455000378,7891024034163,cabelo
18205,13004510024100,7896022200534,massas e molhos
18206,63960005917,7891048047088,doces e sobremesas
18207,75315333008002,7891091010558,farinhas
18208,13004510024100,7891149101900,cervejas
18209,71322150004408,7896003702040,"bolos, biscoitos e bolachas"
18210,75315333009831,4896495397758,bebidas lácteas
18211,71322150003266,7896022200077,massas e molhos
18212,39346861029909,7896791902646,iogurtes e sobremesas
18213,9535928000730,7896052606313,refrigerantes
18214,71322150001301,7891008115420,bomboniere
18215,6057223023112,7896056102897,massas e molhos
18216,63960005917,7896085076121,"bolos, biscoitos e bolachas"
18217,47508411135833,7891999430205,iogurtes e sobremesas
18218,47508411137100,7896004401416,doces e sobremesas
18219,63960023575,7891000261484,iogurtes e sobremesas
18220,76430438007184,7891991013215,cervejas
18221,71322150001301,7896066301297,"bolos, biscoitos e bolachas"
18222,47508411152681,7898409951602,doces e sobremesas
18223,47508411135833,7898292887354,bomboniere
18224,71322150003266,7891150062610,massas e molhos
18225,47508411113945,89640807,"bolos, biscoitos e bolachas"
18226,71322150004408,7276003703641,"bolos, biscoitos e bolachas"
18227,47508411134004,7895000360918,conservas e enlatados
18228,47508411152681,7898080641380,doces e sobremesas
18229,3720882000905,7895144695396,bomboniere
18230,32860231000676,7891150037366,cabelo
18231,76430438007184,7896102502183,massas e molhos
18232,47508411152681,7896656801169,cafés e chás
18233,75315333008002,7896038310197,massas e molhos
18234,3720882000905,7898954360058,sucos e refrescos
18235,3720882000905,7898960357110,sucos e refrescos
18236,47508411134004,7894900011715,refrigerantes
18237,3720882000905,7891528425795,dental
18238,71322150003266,7894321219523,"bolos, biscoitos e bolachas"
18239,75315333009831,7898090130096,limpeza casa
18240,39346861029909,7896629640528,iogurtes e sobremesas
18241,71322150001301,7869519450064,bomboniere
18242,39346861026802,7891999144591,iogurtes e sobremesas
18243,63960023575,7891150053595,cabelo
18244,8540603000198,7891150018846,cabelo
18245,41185455000378,7896013544388,cabelo
18246,6057223023112,7891000241356,"bolos, biscoitos e bolachas"
18247,43235985000732,7500435125451,cabelo
18248,5154589000368,7898215151425,"manteigas, patês e requeijão"
18249,71322150003266,7896237901882,conservas e enlatados
18250,75315333007111,821154056572,cabelo
18251,71322150001301,8008698008157,"bolos, biscoitos e bolachas"
18252,6057223023112,7891150034952,cabelo
18253,76430438007184,7894900011753,refrigerantes
18254,71322150003266,736920111136,cervejas
18255,47508411152681,7898960482126,cafés e chás
18256,47508411110687,7898024397410,bomboniere
18257,43235985000732,7892840813031,refrigerantes
18258,3720882000905,6896435120178,farinhas
18259,3720882000905,7896005804384,bebidas lácteas
18260,76430438007184,7896051128175,iogurtes e sobremesas
18261,47508411137100,1405293,bomboniere
18262,41185455001501,7896098903681,limpeza casa
18263,71322150003266,7897517209025,conservas e enlatados
18264,13004510024100,7896012877722,higiene infantil
18265,3640467002219,7891079000182,massas e molhos
18266,6057223035552,7896018703469,cabelo
18267,71322150004408,7896052600076,refrigerantes
18268,71322150003266,7896028700922,massas e molhos
18269,71322150001301,7891962051031,"bolos, biscoitos e bolachas"
18270,6057223023112,7891024037393,cabelo
18271,32860231000676,7891024184271,cabelo
18272,6057223023112,5895059401190,doces e sobremesas
18273,47508411135833,7891000051436,"bolos, biscoitos e bolachas"
18274,39346861029909,7896003700992,"bolos, biscoitos e bolachas"
18275,6057223023112,7896071003193,"bolos, biscoitos e bolachas"
18276,32860231000676,7891079000205,massas e molhos
18277,63960005917,7891079006016,massas e molhos
18278,75315333009831,5601252231058,"óleos, azeites e vinagres"
18279,3640467002219,7891991000840,refrigerantes
18280,51010502000800,7896317105179,refrigerantes
18281,41185455001501,7896022200169,massas e molhos
18282,47508411110687,7895000472215,aperitivos e salgadinhos
18283,47508411113945,7896353301191,"manteigas, patês e requeijão"
18284,39346861029909,7896058204988,"bolos, biscoitos e bolachas"
18285,63960005917,7891000104231,"bolos, biscoitos e bolachas"
18286,47508411113945,7891000072974,iogurtes e sobremesas
18287,47508411135833,5470485053269,"bolos, biscoitos e bolachas"
18288,47508411152681,7898125760519,doces e sobremesas
18289,47508411135833,1499903500141,refrigerantes
18290,63960023575,7891097000058,iogurtes e sobremesas
18291,63960006212,1890940715558,cervejas
18292,41185455000378,7891025107170,iogurtes e sobremesas
18293,47508411135833,7897395020170,cervejas
18294,47508411110687,7896098901328,limpeza roupas
18295,75315333008002,7891095062126,doces e sobremesas
18296,71322150001301,7622210933454,"bolos, biscoitos e bolachas"
18297,47508411110687,7891095002160,aperitivos e salgadinhos
18298,32860231000676,7891000081501,bebidas lácteas
18299,47508411113945,7891095023240,aperitivos e salgadinhos
18300,47508411113945,7613033279461,cafés e chás
18301,3720882000905,7891024037126,dental
18302,13004510024100,7896213001728,massas e molhos
18303,21911839000232,7896011106441,"bolos, biscoitos e bolachas"
18304,41185455001501,6890019028768,cafés e chás
18305,47508411110687,40000001621,bomboniere
18306,75315333008002,7891152321616,"bolos, biscoitos e bolachas"
18307,63960023575,7891025115397,iogurtes e sobremesas
18308,76430438007184,7891999011350,iogurtes e sobremesas
18309,47508411152681,7891048036518,cafés e chás
18310,6057223023112,7896061300752,"bolos, biscoitos e bolachas"
18311,13004510024100,7898917073025,limpeza roupas
18312,3720882000905,7896452100688,sucos e refrescos
18313,47508411113945,7896423405491,bomboniere
18314,3720882000905,7896261401181,aperitivos e salgadinhos
18315,47508411152681,7896336011918,doces e sobremesas
18316,71322150001301,7891118013852,bomboniere
18317,8540603000198,7899706152129,cabelo
18318,47508411135833,7891025113485,iogurtes e sobremesas
18319,5154589000368,7896213000691,"bolos, biscoitos e bolachas"
18320,75315333008002,7896256080117,temperos e condimentos
18321,71322150004408,7896102502183,massas e molhos
18322,8540603000198,7386304504479,arroz
18323,9535928000730,8005121000276,massas e molhos
18324,47508411113945,7896224800693,cafés e chás
18325,63960023575,7898230715107,cervejas
18326,71322150001301,7891000107836,bomboniere
18327,3640467002219,7896052600069,refrigerantes
18328,76430438007184,7891025115359,iogurtes e sobremesas
18329,75315333009831,5897951130093,leite
18330,75315333008002,7891095154241,temperos e condimentos
18331,43235985000732,7896263500011,refrigerantes
18332,75315333008002,7891091018011,temperos e condimentos
18333,13004510024100,7898005717459,higiene infantil
18334,71322150001301,78938816,bomboniere
18335,76430438007184,5896919420078,iogurtes e sobremesas
18336,75315333009831,7891025699880,"manteigas, patês e requeijão"
18337,3720882000905,786471696316,massas e molhos
18338,47508411113945,7891991002646,refrigerantes
18339,75315333008002,7898031172949,limpeza roupas
18340,47508411110687,7894900011517,refrigerantes
18341,39346861029909,7894900061512,refrigerantes
18342,5154589000368,7898080640840,solúveis matinais
18343,3720882000905,7898205924411,bebidas lácteas
18344,71322150001301,7898024397458,bomboniere
18345,41185455000378,7896010400755,"manteigas, patês e requeijão"
18346,71322150001301,7896085075889,"bolos, biscoitos e bolachas"
18347,3720882000905,7896331100846,"manteigas, patês e requeijão"
18348,71322150003266,8005110550508,massas e molhos
18349,13004510024100,7896018703674,higiene infantil
18350,3720882000905,7891528001395,dental
18351,76430438007184,7891000258491,bomboniere
18352,17676214000185,7891962003566,"bolos, biscoitos e bolachas"
18353,75315333009831,7896336802240,cervejas
18354,75315333009831,7898215153016,"manteigas, patês e requeijão"
18355,5154589000368,7151012300916,arroz
18356,6057223023112,7891150037595,cabelo
18357,63960023575,7896010171389,cabelo
18358,47508411113945,7891095023202,aperitivos e salgadinhos
18359,6057223023112,8896040669688,"bolos, biscoitos e bolachas"
18360,76430438007184,7896002362146,"bolos, biscoitos e bolachas"
18361,47508411152681,7898530841339,doces e sobremesas
18362,47508411110687,7896048706027,leite
18363,47508411135833,80052760,bomboniere
18364,43235985000732,7898524345096,cabelo
18365,76430438007184,7891000464908,bomboniere
18366,63960005917,8005121000177,massas e molhos
18367,8540603000198,7891515972035,iogurtes e sobremesas
18368,39346861029909,7891000118610,"bolos, biscoitos e bolachas"
18369,8540603000198,7891515901066,"manteigas, patês e requeijão"
18370,32860231000676,7896744002614,iogurtes e sobremesas
18371,47508411137100,7891000261026,iogurtes e sobremesas
18372,39346861026802,7500435128742,cabelo
18373,75315333008274,7891095400423,farinhas
18374,39346861029909,7891000241295,"bolos, biscoitos e bolachas"
18375,71322150001301,7898876511309,"bolos, biscoitos e bolachas"
18376,63960006212,7891149011001,cervejas
18377,63960023575,7891025111993,iogurtes e sobremesas
18378,63960005917,7891132007486,massas e molhos
18379,6057223023112,7898953990027,cervejas
18380,41185455000378,7896102592603,massas e molhos
18381,71322150004408,7891000118856,"bolos, biscoitos e bolachas"
18382,75315333009831,7897000800432,limpeza casa
18383,39346861026802,7891149106455,cervejas
18384,63960023575,18992052,massas e molhos
18385,41185455000378,7896102592993,massas e molhos
18386,3720882000905,7891000084663,"manteigas, patês e requeijão"
18387,41185455000378,7891150054585,limpeza roupas
18388,47508411135833,8411598000709,cervejas
18389,3720882000905,7891025115335,bebidas lácteas
18390,71322150003266,7891149106424,cervejas
18391,47508411113945,7891024026281,limpeza roupas
18392,71322150003266,7896022201326,massas e molhos
18393,3720882000905,7892840252748,aperitivos e salgadinhos
18394,41185455000378,7896384100145,arroz
18395,47508411152681,7895000318490,conservas e enlatados
18396,47508411113945,7896005805114,cafés e chás
18397,63960005917,7896214536083,doces e sobremesas
18398,39346861026802,7896051161011,iogurtes e sobremesas
18399,47508411134004,7898367980010,cervejas
18400,3640467002219,7891991010023,cervejas
18401,47508411113945,7895000341832,sucos e refrescos
18402,71322150003266,7894000050539,cervejas
18403,71322150004408,7894900011517,refrigerantes
18404,13004510024100,7898917077580,limpeza roupas
18405,11517841005903,7896115702037,cabelo
18406,63960006212,7896052606344,refrigerantes
18407,75315333009831,7898904771606,cervejas
18408,47508411113945,7898929966056,leite
18409,9379531000101,7897395050108,cervejas
18410,47508411152681,7898904189128,doces e sobremesas
18411,51010502000800,7896263501391,refrigerantes
18412,47508411137100,7896213002114,"bolos, biscoitos e bolachas"
18413,5154589000368,5010677850209,destilados
18414,63960023575,8076809536554,massas e molhos
18415,41185455000378,78936126,iogurtes e sobremesas
18416,76430438007184,40000001621,bomboniere
18417,8540603000198,7895000339402,doces e sobremesas
18418,47508411110687,7895000336500,limpeza roupas
18419,39346861026802,7896051121282,iogurtes e sobremesas
18420,3720882000905,7891048036341,cafés e chás
18421,6057223023112,7896000706072,cabelo
18422,39346861029909,7896051128021,iogurtes e sobremesas
18423,41185455000378,7893500020301,arroz
18424,47508411152681,7891008349023,doces e sobremesas
18425,76430438007184,7898605250417,cervejas
18426,47508411152681,7622210755544,"bolos, biscoitos e bolachas"
18427,63960006212,7891149010509,cervejas
18428,41185455000378,1890182502947,massas e molhos
18429,47508411137100,7895000343010,cafés e chás
18430,63960005917,7896001272736,doces e sobremesas
18431,47508411113945,7892840253745,aperitivos e salgadinhos
18432,41185455000378,7896058503296,bomboniere
18433,75315333008002,7898031171584,limpeza roupas
18434,5154589000368,7896003702200,"bolos, biscoitos e bolachas"
18435,75315333009831,7891962054537,"bolos, biscoitos e bolachas"
18436,13004510024100,78905351,cervejas
18437,75315333009831,7898403780598,bebidas lácteas
18438,71322150001301,7891962051604,"bolos, biscoitos e bolachas"
18439,8540603000198,7896292310902,massas e molhos
18440,47508411113945,7898403780666,iogurtes e sobremesas
18441,32860231000676,7891000244920,iogurtes e sobremesas
18442,6057223023112,7896279114721,cabelo
18443,13004510024100,7896005803264,cafés e chás
18444,71322150004408,8702594640090,massas e molhos
18445,63960005917,7896102582123,massas e molhos
18446,47508411134004,7898912704832,cafés e chás
18447,71322150003266,7891079011799,cervejas
18448,6057223023112,7896205772735,massas e molhos
18449,39346861029909,7897395060107,cervejas
18450,39346861029909,1827998051741,"bolos, biscoitos e bolachas"
18451,47508411135833,7896066301426,pães e bolos industrializados
18452,1915625001037,7894900093025,refrigerantes
18453,3720882000905,7891010959326,dental
18454,6057223023112,7896085055799,"bolos, biscoitos e bolachas"
18455,47508411135833,7895000475254,"bolos, biscoitos e bolachas"
18456,76430438007184,7891999014887,iogurtes e sobremesas
18457,76430438007184,7891999010636,iogurtes e sobremesas
18458,39346861029909,78905498,cervejas
18459,41185455000378,6898515972028,iogurtes e sobremesas
18460,6057223023112,7898919412006,cabelo
18461,9379531000101,7896292304239,massas e molhos
18462,76430438007184,7896022200121,massas e molhos
18463,3720882000905,7898174851695,doces e sobremesas
18464,47508411152681,7891048036297,cafés e chás
18465,39346861029909,7897534806207,limpeza roupas
18466,71322150001301,7894900031591,refrigerantes
18467,76430438007184,7898629570553,bomboniere
18468,71322150003266,7897721410071,massas e molhos
18469,3720882000905,7891080400599,"manteigas, patês e requeijão"
18470,63960005917,3027490957543,doces e sobremesas
18471,1915625001037,7898915949162,cervejas
18472,47508411110687,7898378180034,sucos e refrescos
18473,3640467002219,6290021800121,massas e molhos
18474,3720882000905,7896292050136,cafés e chás
18475,47508411152681,7893200005301,conservas e enlatados
18476,63960023575,7506295369509,cabelo
18477,39346861029909,8413178185639,bomboniere
18478,75315333008274,7896005205877,farinhas
18479,6057223023112,7898951850156,massas e molhos
18480,41185455001501,7896089089813,cafés e chás
18481,17676214000185,7896024721600,"bolos, biscoitos e bolachas"
18482,39346861029909,7896051126089,iogurtes e sobremesas
18483,41185455001501,7892840222642,aperitivos e salgadinhos
18484,13004510024100,7899567219054,conservas e enlatados
18485,39346861026802,7896045506095,cervejas
18486,6057223023112,7896181502357,massas e molhos
18487,47508411113945,7895000483501,"manteigas, patês e requeijão"
18488,11517841005903,7898919412051,cabelo
18489,6057223023112,7891150054509,cabelo
18490,8540603000198,7891150055162,cabelo
18491,75315333008274,7891095417759,farinhas
18492,63960023575,7891150041639,cabelo
18493,39346861029909,7891999904805,iogurtes e sobremesas
18494,39346861029909,7891025105244,iogurtes e sobremesas
18495,47508411113945,78912946,refrigerantes
18496,41185455000378,7898205924220,iogurtes e sobremesas
18497,6057223023112,7891150055681,cabelo
18498,39346861029909,7891025113805,iogurtes e sobremesas
18499,39346861029909,5898256010011,iogurtes e sobremesas
18500,47508411110687,78912953,refrigerantes
18501,71322150003266,7891000919705,"bolos, biscoitos e bolachas"
18502,71322150003266,7622210641151,"bolos, biscoitos e bolachas"
18503,3720882000905,7896179500570,sucos e refrescos
18504,3720882000905,7896005800362,cafés e chás
18505,47508411113945,7898403780277,iogurtes e sobremesas
18506,47508411152681,7896004400341,doces e sobremesas
18507,63960023575,8001250121264,massas e molhos
18508,13004510024100,7891152213010,massas e molhos
18509,41185455001501,7896036098288,massas e molhos
18510,17676214000185,7897395099367,cervejas
18511,75315333009246,7894900321753,refrigerantes
18512,6057223023112,7891203021137,"bolos, biscoitos e bolachas"
18513,13004510024100,5900189004798,bomboniere
18514,63960005917,7891962048109,"bolos, biscoitos e bolachas"
18515,3720882000905,7898960357097,sucos e refrescos
18516,3720882000905,7891025114482,bebidas lácteas
18517,3720882000905,7891008097535,bomboniere
18518,71322150003266,7896003703078,"bolos, biscoitos e bolachas"
18519,3720882000905,7891150041424,limpeza roupas
18520,3720882000905,7891024028018,dental
18521,47508411152681,8896091056840,"bolos, biscoitos e bolachas"
18522,47508411113945,7896003706956,"bolos, biscoitos e bolachas"
18523,3720882000905,7891025109082,iogurtes e sobremesas
18524,39346861029909,7896003702866,"bolos, biscoitos e bolachas"
18525,41185455001501,7891008188271,bomboniere
18526,47508411110687,7891150050945,limpeza roupas
18527,71322150003266,7896102502534,massas e molhos
18528,47508411135833,7895000475551,bomboniere
18529,47508411113945,7896005800553,cafés e chás
18530,47508411137100,7891025320616,iogurtes e sobremesas
18531,43235985000732,7894900010015,refrigerantes
18532,76430438007184,5897400247624,"bolos, biscoitos e bolachas"
18533,41185455001501,6920354822223,dental
18534,3720882000905,7896261402409,aperitivos e salgadinhos
18535,39346861029909,7891025115380,iogurtes e sobremesas
18536,47508411134004,7896855907501,sucos e refrescos
